target_contrast_gene_name,Rest,Stim8hr,Stim48hr
TIGD5,1.0,3.0,0.0
TIGD6,0.0,32.0,20.0
TIGD7,4.0,2.0,8.0
TIGIT,0.0,0.0,0.0
TIMD4,0.0,0.0,1.0
TIMM10,1352.0,1056.0,125.0
TIMM10B,3.0,4.0,3.0
TIMM13,4.0,8.0,21.0
TIMM17A,1.0,2.0,9.0
TIMM17B,8.0,43.0,14.0
TIMM21,4.0,5.0,2.0
TIMM23,2.0,1.0,0.0
TIMM29,2.0,1.0,3.0
TIMM50,33.0,34.0,
TIMM8A,15.0,2.0,5.0
TIMM8B,155.0,371.0,500.0
TIMM9,79.0,31.0,11.0
TIMMDC1,3.0,5.0,120.0
TIMP1,6.0,36.0,101.0
TIMP2,,,1.0
TIMP3,0.0,0.0,1.0
TIPARP,364.0,19.0,89.0
TIPRL,894.0,1290.0,389.0
TIRAP,1.0,2.0,2.0
TJAP1,0.0,0.0,0.0
TJP3,2.0,1.0,1.0
TK1,1.0,1.0,1.0
TK2,2.0,3.0,2.0
TKFC,18.0,,6.0
TKT,4.0,1.0,0.0
TKTL1,4.0,1.0,3.0
TLCD1,0.0,2.0,0.0
TLCD3A,0.0,2.0,1.0
TLCD5,3.0,5.0,5.0
TLDC2,3.0,1.0,1.0
TLE1,0.0,1.0,0.0
TLE2,0.0,1.0,0.0
TLE4,4.0,1.0,2.0
TLE5,3.0,4.0,1.0
TLK1,5.0,11.0,11.0
TLK2,0.0,2.0,2.0
TLN1,40.0,376.0,138.0
TLN2,0.0,0.0,0.0
TLNRD1,3.0,2.0,2.0
TLR1,1.0,4.0,0.0
TLR2,0.0,0.0,0.0
TLR5,0.0,19.0,4.0
TLR6,2.0,1.0,2.0
TLX1,2.0,1.0,5.0
TLX2,0.0,0.0,0.0
TLX3,8.0,13.0,2.0
TM2D1,382.0,334.0,1185.0
TM2D2,8.0,13.0,44.0
TM2D3,2.0,1.0,2.0
TM4SF1,1.0,2.0,2.0
TM6SF1,2.0,2.0,6.0
TM7SF2,2.0,3.0,2.0
TM7SF3,7.0,1.0,1.0
TM9SF2,18.0,19.0,25.0
TM9SF3,96.0,51.0,65.0
TM9SF4,2.0,2.0,2.0
TMA7,7.0,2.0,2.0
TMBIM1,4.0,1.0,2.0
TMBIM4,1.0,35.0,9.0
TMBIM6,4.0,1.0,1.0
TMC5,0.0,0.0,1.0
TMC6,2.0,1.0,3.0
TMC8,9.0,9.0,20.0
TMCC1,4.0,14.0,4.0
TMCC2,0.0,1.0,1.0
TMCC3,0.0,0.0,1.0
TMCO1,1.0,6.0,5.0
TMCO3,7.0,4.0,14.0
TMCO4,3.0,2.0,2.0
TMCO6,1.0,1.0,1.0
TMED1,6.0,2.0,2.0
TMED10,534.0,616.0,287.0
TMED2,129.0,159.0,123.0
TMED3,7.0,32.0,15.0
TMED4,92.0,95.0,41.0
TMED5,2.0,4.0,3.0
TMED6,1.0,1.0,1.0
TMED7,2.0,3.0,7.0
TMED8,1.0,1.0,1.0
TMED9,1570.0,2577.0,518.0
TMEM101,4.0,3.0,1.0
TMEM102,3.0,1.0,2.0
TMEM104,4.0,4.0,4.0
TMEM106A,1.0,1.0,1.0
TMEM106B,2.0,3.0,6.0
TMEM106C,3.0,2.0,2.0
TMEM107,2.0,0.0,1.0
TMEM109,2.0,2.0,2.0
TMEM11,3.0,1.0,3.0
TMEM115,9.0,3.0,3.0
TMEM116,3.0,2.0,2.0
TMEM117,0.0,1.0,3.0
TMEM119,2.0,20.0,5.0
TMEM120A,3.0,5.0,4.0
TMEM120B,0.0,1.0,2.0
TMEM121,0.0,2.0,0.0
TMEM123,72.0,142.0,35.0
TMEM126A,1.0,1.0,1.0
TMEM126B,28.0,50.0,441.0
TMEM127,3.0,9.0,13.0
TMEM128,2.0,3.0,4.0
TMEM131,91.0,12.0,33.0
TMEM131L,83.0,204.0,262.0
TMEM134,1.0,2.0,2.0
TMEM135,1.0,3.0,1.0
TMEM138,6.0,2.0,16.0
TMEM140,12.0,11.0,230.0
TMEM141,1.0,1.0,1.0
TMEM143,3.0,2.0,3.0
TMEM147,1.0,1.0,4.0
TMEM14A,2.0,1.0,2.0
TMEM14B,3.0,2.0,4.0
TMEM14C,1.0,3.0,1.0
TMEM150A,9.0,14.0,9.0
TMEM154,2.0,3.0,3.0
TMEM156,1.0,2.0,1.0
TMEM160,1.0,1.0,4.0
TMEM161A,16.0,2.0,4.0
TMEM161B,2.0,3.0,5.0
TMEM164,0.0,0.0,2.0
TMEM165,5.0,5.0,7.0
TMEM167A,55.0,205.0,469.0
TMEM167B,1.0,1.0,1.0
TMEM168,14.0,9.0,3.0
TMEM169,18.0,18.0,19.0
TMEM170A,2.0,1.0,1.0
TMEM170B,0.0,4.0,1.0
TMEM175,1.0,4.0,2.0
TMEM176B,8.0,2.0,1.0
TMEM177,1.0,1.0,
TMEM178B,4.0,0.0,2.0
TMEM179B,1.0,1.0,2.0
TMEM18,1.0,3.0,1.0
TMEM181,18.0,8.0,6.0
TMEM182,1.0,2.0,2.0
TMEM183A,1.0,1.0,2.0
TMEM184B,41.0,21.0,6.0
TMEM184C,2.0,3.0,2.0
TMEM185A,65.0,34.0,28.0
TMEM185B,1.0,2.0,1.0
TMEM186,4.0,88.0,4.0
TMEM187,1.0,1.0,2.0
TMEM19,2.0,2.0,5.0
TMEM191B,0.0,0.0,0.0
TMEM192,2.0,1.0,1.0
TMEM199,2.0,2.0,1.0
TMEM200A,7.0,8.0,7.0
TMEM201,3.0,1.0,1.0
TMEM203,4.0,2.0,3.0
TMEM204,1.0,1.0,1.0
TMEM205,68.0,110.0,5.0
TMEM208,6.0,1.0,0.0
TMEM209,3.0,3.0,2.0
TMEM214,110.0,649.0,755.0
TMEM216,1.0,2.0,21.0
TMEM217,18.0,2.0,2.0
TMEM218,1.0,1.0,1.0
TMEM219,1.0,1.0,2.0
TMEM220,7.0,4.0,1.0
TMEM222,2.0,2.0,1.0
TMEM223,6.0,10.0,8.0
TMEM229B,5.0,35.0,18.0
TMEM230,13.0,8.0,9.0
TMEM231,1.0,2.0,0.0
TMEM234,0.0,130.0,7.0
TMEM237,2.0,3.0,1.0
TMEM238,7.0,,22.0
TMEM241,1.0,1.0,2.0
TMEM242,7.0,1.0,3.0
TMEM243,1.0,1.0,2.0
TMEM245,202.0,12.0,3.0
TMEM248,3.0,1.0,4.0
TMEM25,3.0,4.0,2.0
TMEM250,2.0,2.0,2.0
TMEM254,27.0,40.0,2.0
TMEM255A,0.0,0.0,0.0
TMEM256,6.0,2.0,4.0
TMEM258,10.0,19.0,6.0
TMEM259,31.0,66.0,7.0
TMEM260,3.0,5.0,5.0
TMEM263,7.0,13.0,251.0
TMEM265,278.0,23.0,15.0
TMEM267,3.0,1.0,2.0
TMEM268,20.0,5.0,12.0
TMEM273,1.0,1.0,3.0
TMEM30A,332.0,791.0,44.0
TMEM30B,3.0,0.0,1.0
TMEM33,25.0,5.0,86.0
TMEM35B,4.0,6.0,4.0
TMEM38B,7.0,1.0,2.0
TMEM39A,7.0,49.0,
TMEM39B,2.0,2.0,2.0
TMEM40,1.0,0.0,5.0
TMEM41A,1.0,1.0,1.0
TMEM41B,24.0,17.0,18.0
TMEM42,6.0,2.0,1.0
TMEM43,2.0,3.0,2.0
TMEM44,0.0,4.0,55.0
TMEM45A,6.0,13.0,8.0
TMEM45B,541.0,0.0,0.0
TMEM50A,5.0,3.0,1.0
TMEM50B,5.0,3.0,4.0
TMEM53,0.0,1.0,4.0
TMEM54,0.0,1.0,2.0
TMEM59,2.0,8.0,2.0
TMEM60,5.0,4.0,3.0
TMEM62,1.0,3.0,1.0
TMEM63A,2.0,0.0,3.0
TMEM63B,0.0,1.0,8.0
TMEM63C,2.0,6.0,6.0
TMEM64,1.0,1.0,1.0
TMEM65,1.0,4.0,1.0
TMEM67,0.0,1.0,1.0
TMEM68,2.0,2.0,2.0
TMEM69,1.0,2.0,2.0
TMEM70,2.0,6.0,
TMEM71,2.0,4.0,4.0
TMEM79,251.0,630.0,58.0
TMEM80,6.0,3.0,6.0
TMEM81,3.0,1.0,1.0
TMEM86A,59.0,70.0,119.0
TMEM86B,1.0,0.0,0.0
TMEM87A,4.0,2.0,4.0
TMEM87B,120.0,34.0,1.0
TMEM88,,,7.0
TMEM8B,1.0,0.0,5.0
TMEM9,2.0,14.0,2.0
TMEM91,2.0,3.0,2.0
TMEM94,8.0,25.0,25.0
TMEM97,1.0,5.0,3.0
TMEM98,0.0,0.0,0.0
TMEM9B,1.0,3.0,2.0
TMF1,3.0,2.0,
TMIE,1.0,0.0,0.0
TMIGD2,2.0,2.0,2.0
TMLHE,2.0,1.0,1.0
TMOD2,1.0,3.0,1.0
TMOD3,2.0,1.0,1.0
TMPO,1.0,1.0,1.0
TMPPE,10.0,5.0,6.0
TMPRSS13,23.0,13.0,3.0
TMPRSS3,0.0,1.0,2.0
TMPRSS5,0.0,0.0,0.0
TMPRSS6,1.0,0.0,0.0
TMSB10,4.0,2.0,3.0
TMSB15B,0.0,1.0,1.0
TMSB4X,0.0,1.0,0.0
TMSB4Y,3.0,1.0,1.0
TMT1A,0.0,1.0,1.0
TMTC2,2.0,9.0,1.0
TMTC3,4.0,11.0,5.0
TMTC4,2.0,1.0,2.0
TMUB1,1.0,2.0,2.0
TMUB2,17.0,1.0,3.0
TMX1,1.0,2347.0,1960.0
TMX2,39.0,119.0,0.0
TMX3,2.0,3.0,2.0
TMX4,3.0,1.0,1.0
TNF,2.0,5.0,2.0
TNFAIP1,3.0,3.0,4.0
TNFAIP3,30.0,34.0,0.0
TNFAIP6,0.0,1.0,0.0
TNFAIP8,3.0,20.0,0.0
TNFAIP8L1,1.0,2.0,1.0
TNFAIP8L2,2.0,5.0,2.0
TNFRSF10A,4.0,1.0,5.0
TNFRSF10B,267.0,8.0,1.0
TNFRSF10D,6.0,1.0,13.0
TNFRSF11A,0.0,3.0,1.0
TNFRSF12A,2.0,2.0,1.0
TNFRSF13B,7.0,0.0,3.0
TNFRSF13C,0.0,0.0,0.0
TNFRSF14,9.0,1.0,1.0
TNFRSF18,1.0,1.0,2.0
TNFRSF1A,47.0,8.0,2.0
TNFRSF1B,1.0,9.0,1.0
TNFRSF21,0.0,5.0,2.0
TNFRSF25,1.0,1.0,1.0
TNFRSF4,16.0,4.0,3.0
TNFRSF8,0.0,2.0,4.0
TNFRSF9,23.0,25.0,10.0
TNFSF10,1.0,8.0,1.0
TNFSF11,0.0,2.0,0.0
TNFSF12-TNFSF13,0.0,1.0,0.0
TNFSF13,2.0,1.0,2.0
TNFSF13B,1.0,0.0,2.0
TNFSF14,1.0,4.0,3.0
TNFSF4,0.0,0.0,0.0
TNFSF8,3.0,7.0,5.0
TNFSF9,0.0,2.0,3.0
TNIK,4.0,4.0,3.0
TNIP1,7.0,3.0,2.0
TNIP2,3.0,17.0,2.0
TNIP3,0.0,0.0,1.0
TNK1,416.0,33.0,55.0
TNK2,0.0,1.0,2.0
TNKS,1.0,1.0,1.0
TNKS1BP1,29.0,24.0,56.0
TNKS2,1.0,1.0,1.0
TNNC1,104.0,136.0,260.0
TNNC2,1.0,0.0,3.0
TNPO1,711.0,769.0,1449.0
TNPO2,5.0,2.0,2.0
TNPO3,128.0,,
TNRC18,,1.0,0.0
TNRC6A,57.0,45.0,1547.0
TNRC6B,1.0,0.0,0.0
TNS1,211.0,6.0,5.0
TNS3,1.0,1.0,0.0
TNS4,0.0,1.0,0.0
TOB1,1.0,8.0,4.0
TOB2,10.0,1.0,2.0
TOE1,22.0,3.0,39.0
TOGARAM1,0.0,1.0,0.0
TOLLIP,2.0,3.0,1.0
TOM1,1.0,1.0,1.0
TOM1L2,4.0,2.0,2.0
TOMM20,372.0,215.0,
TOMM34,1.0,1.0,1.0
TOMM40,1287.0,263.0,
TOMM40L,2.0,1.0,1.0
TOMM5,1.0,18.0,2.0
TOMM6,2.0,2.0,1.0
TOMM7,1.0,2.0,1.0
TOMM70,3.0,4.0,60.0
TOP1MT,4.0,1.0,5.0
TOP2B,99.0,4.0,4.0
TOP3B,1.0,3.0,1.0
TOP6BL,1.0,3.0,6.0
TOPBP1,21.0,35.0,6.0
TOPORS,60.0,2.0,
TOR1A,78.0,29.0,59.0
TOR1AIP1,4.0,5.0,3.0
TOR1AIP2,2.0,1.0,1.0
TOR1B,1.0,11.0,1.0
TOR2A,1.0,0.0,0.0
TOR3A,1.0,1.0,1.0
TOR4A,14.0,12.0,21.0
TOX,0.0,0.0,0.0
TOX2,0.0,1.0,3.0
TP53,1849.0,191.0,531.0
TP53BP1,13.0,5.0,3.0
TP53BP2,2.0,1.0,1.0
TP53I11,0.0,0.0,0.0
TP53I13,5.0,4.0,3.0
TP53INP1,2.0,2.0,1.0
TP53INP2,509.0,927.0,1693.0
TP53RK,3.0,78.0,
TP53TG5,0.0,1.0,2.0
TP63,4.0,1.0,1.0
TP73,103.0,110.0,96.0
TPBG,0.0,0.0,0.0
TPCN1,1.0,2.0,4.0
TPCN2,1.0,1.0,0.0
TPD52,434.0,121.0,93.0
TPD52L1,195.0,11.0,50.0
TPD52L2,1.0,1.0,3.0
TPGS1,4.0,1.0,2.0
TPGS2,7.0,18.0,259.0
TPH1,,0.0,0.0
TPI1,82.0,198.0,
TPK1,0.0,36.0,10.0
TPM1,1.0,2.0,0.0
TPM2,0.0,0.0,0.0
TPM3,2.0,1.0,4.0
TPM4,4.0,4.0,6.0
TPMT,5.0,6.0,4.0
TPP1,8.0,7.0,10.0
TPP2,3.0,2.0,24.0
TPPP,0.0,3.0,11.0
TPR,147.0,7.0,10.0
TPRA1,1.0,1.0,1.0
TPRG1,0.0,1.0,1.0
TPRG1L,9.0,7.0,59.0
TPRKB,0.0,44.0,4.0
TPRN,0.0,0.0,1.0
TPRX1,1.0,2.0,0.0
TPST1,10.0,13.0,11.0
TPST2,2.0,18.0,77.0
TPT1,979.0,931.0,203.0
TRA2A,1.0,2.0,1.0
TRABD,2.0,4.0,4.0
TRABD2A,2.0,1.0,1.0
TRADD,13.0,60.0,9.0
TRAF1,1.0,2.0,2.0
TRAF2,13.0,10.0,21.0
TRAF3,1344.0,1626.0,607.0
TRAF3IP1,3.0,6.0,6.0
TRAF3IP2,3.0,2.0,2.0
TRAF3IP3,2.0,3.0,1.0
TRAF4,2.0,1.0,1.0
TRAF5,6.0,2.0,3.0
TRAF6,0.0,83.0,33.0
TRAF7,7.0,2.0,4.0
TRAFD1,1.0,1.0,1.0
TRAK1,,864.0,30.0
TRAK2,7.0,18.0,3.0
TRAM1,4.0,3.0,5.0
TRAM2,2.0,2.0,2.0
TRANK1,0.0,0.0,0.0
TRAP1,1.0,1.0,1.0
TRAPPC10,3.0,2.0,1.0
TRAPPC11,21.0,,
TRAPPC12,4.0,6.0,6.0
TRAPPC13,3.0,126.0,6.0
TRAPPC14,2.0,1.0,1.0
TRAPPC2,1.0,5.0,1.0
TRAPPC2L,2.0,20.0,7.0
TRAPPC3,307.0,20.0,0.0
TRAPPC4,2.0,1.0,4.0
TRAPPC6A,5.0,2.0,1.0
TRAPPC6B,4.0,1.0,7.0
TRAPPC8,0.0,0.0,0.0
TRAPPC9,2.0,3.0,7.0
TRAT1,1.0,3.0,4.0
TRDMT1,2.0,1.0,3.0
TREM1,0.0,0.0,0.0
TREML1,2.0,2.0,6.0
TREML2,3.0,1.0,2.0
TRERF1,9.0,5.0,0.0
TREX1,1.0,0.0,0.0
TRIB1,0.0,1.0,1.0
TRIB2,108.0,101.0,3.0
TRIB3,7.0,5.0,2.0
TRIM13,3.0,5.0,5.0
TRIM14,139.0,12.0,21.0
TRIM16,3.0,1.0,0.0
TRIM17,0.0,0.0,1.0
TRIM2,1123.0,0.0,0.0
TRIM21,1.0,48.0,1.0
TRIM22,6.0,1.0,12.0
TRIM23,3.0,3.0,3.0
TRIM24,17.0,2.0,12.0
TRIM25,27.0,50.0,44.0
TRIM26,1.0,2.0,3.0
TRIM27,4.0,2.0,1.0
TRIM28,21.0,33.0,34.0
TRIM3,0.0,0.0,0.0
TRIM32,,0.0,5.0
TRIM33,20.0,46.0,19.0
TRIM34,2.0,1.0,2.0
TRIM35,2.0,1.0,1.0
TRIM37,2.0,1.0,2.0
TRIM38,3.0,2.0,14.0
TRIM39,53.0,39.0,39.0
TRIM4,7.0,3.0,1.0
TRIM41,1.0,1.0,1.0
TRIM44,1.0,2.0,3.0
TRIM46,5.0,6.0,5.0
TRIM47,2.0,1.0,16.0
TRIM5,1.0,3.0,1.0
TRIM52,3.0,4.0,1.0
TRIM56,3.0,4.0,2.0
TRIM58,0.0,5.0,1.0
TRIM59,2.0,4.0,2.0
TRIM61,0.0,0.0,1.0
TRIM62,3.0,0.0,0.0
TRIM65,2.0,3.0,4.0
TRIM66,0.0,0.0,0.0
TRIM68,0.0,0.0,0.0
TRIM69,0.0,0.0,0.0
TRIM74,0.0,2.0,1.0
TRIM8,1.0,2.0,5.0
TRIO,6.0,0.0,0.0
TRIP10,2.0,2.0,3.0
TRIP11,1.0,1.0,1.0
TRIP12,2013.0,1830.0,764.0
TRIP13,6.0,2.0,2.0
TRIP4,2.0,2.0,2.0
TRIP6,7.0,10.0,7.0
TRIQK,4.0,2.0,1.0
TRIR,29.0,37.0,13.0
TRIT1,4.0,43.0,7.0
TRMO,1.0,7.0,1.0
TRMT1,1.0,2.0,2.0
TRMT10A,11.0,11.0,17.0
TRMT10B,1.0,1.0,1.0
TRMT10C,9.0,10.0,342.0
TRMT11,1.0,1.0,1.0
TRMT12,0.0,1.0,2.0
TRMT13,0.0,0.0,19.0
TRMT1L,1.0,1.0,1.0
TRMT2A,0.0,6.0,1.0
TRMT2B,3.0,2.0,2.0
TRMT44,2.0,1.0,5.0
TRMT6,28.0,107.0,18.0
TRMT61A,148.0,241.0,50.0
TRMT61B,8.0,3.0,2.0
TRMU,1.0,1.0,2.0
TRNAU1AP,0.0,3.0,
TROAP,3.0,3.0,2.0
TRPC1,0.0,0.0,0.0
TRPC4AP,6.0,3.0,3.0
TRPM2,1.0,2.0,0.0
TRPM7,,6.0,
TRPS1,2.0,1.0,1.0
TRPT1,2.0,2.0,3.0
TRPV2,2.0,3.0,2.0
TRRAP,568.0,1257.0,35.0
TRUB1,109.0,2.0,1.0
TRUB2,2.0,2.0,185.0
TSC1,1676.0,347.0,1199.0
TSC2,1101.0,428.0,599.0
TSC22D1,0.0,0.0,0.0
TSC22D2,40.0,4.0,5.0
TSC22D3,1.0,0.0,2.0
TSC22D4,1.0,2.0,6.0
TSEN15,14.0,30.0,1.0
TSEN2,173.0,562.0,
TSEN34,0.0,0.0,0.0
TSFM,1.0,4.0,367.0
TSGA10,0.0,0.0,0.0
TSHR,2.0,3.0,2.0
TSHZ1,2.0,3.0,2.0
TSHZ3,1.0,0.0,0.0
TSKU,0.0,2.0,1.0
TSLP,1.0,2.0,2.0
TSN,2.0,4.0,2.0
TSNARE1,1.0,1.0,1.0
TSNAX,3.0,1.0,6.0
TSPAN14,0.0,1.0,0.0
TSPAN15,6.0,5.0,5.0
TSPAN17,1.0,1.0,4.0
TSPAN18,4.0,1.0,8.0
TSPAN2,2.0,12.0,3.0
TSPAN3,1.0,1.0,1.0
TSPAN31,1.0,4.0,2.0
TSPAN32,2.0,0.0,0.0
TSPAN33,1.0,1.0,1.0
TSPAN4,,15.0,95.0
TSPAN5,2.0,2.0,2.0
TSPAN6,0.0,0.0,1.0
TSPAN8,1.0,1.0,0.0
TSPAN9,118.0,107.0,52.0
TSPO,3.0,2.0,2.0
TSPO2,0.0,1.0,4.0
TSPOAP1,3.0,2.0,0.0
TSPYL1,2.0,7.0,50.0
TSPYL2,1.0,1.0,4.0
TSPYL4,3.0,1.0,1.0
TSPYL5,1799.0,2233.0,1594.0
TSR2,188.0,,
TSR3,2.0,8.0,2.0
TSSC4,3.0,3.0,2.0
TSSK4,0.0,0.0,1.0
TSSK6,1.0,0.0,0.0
TST,5.0,3.0,4.0
TSTD1,2.0,3.0,3.0
TSTD2,356.0,462.0,204.0
TSTD3,0.0,3.0,0.0
TTBK2,1.0,1.0,3.0
TTC12,2.0,0.0,4.0
TTC13,3.0,3.0,3.0
TTC14,36.0,33.0,4.0
TTC16,1.0,0.0,2.0
TTC17,5.0,4.0,3.0
TTC19,7.0,4.0,2.0
TTC21A,3.0,4.0,3.0
TTC21B,1.0,4.0,3.0
TTC22,2.0,1.0,0.0
TTC24,2.0,2.0,2.0
TTC28,4.0,1.0,5.0
TTC3,2.0,3.0,2.0
TTC31,1.0,2.0,3.0
TTC32,1.0,1.0,1.0
TTC33,1.0,1.0,1.0
TTC34,0.0,0.0,0.0
TTC38,20.0,0.0,0.0
TTC39B,5.0,2.0,3.0
TTC39C,333.0,4.0,2.0
TTC4,491.0,161.0,317.0
TTC5,170.0,231.0,25.0
TTC7A,4.0,110.0,2.0
TTC7B,2.0,30.0,1.0
TTC8,1.0,7.0,0.0
TTC9,12.0,10.0,5.0
TTC9C,5.0,2.0,
TTF1,0.0,192.0,3.0
TTI2,37.0,1038.0,
TTL,1.0,1.0,1.0
TTLL1,1.0,2.0,1.0
TTLL11,2.0,4.0,0.0
TTLL12,3.0,4.0,3.0
TTLL2,2.0,3.0,1.0
TTLL3,2.0,2.0,1.0
TTLL4,3.0,2.0,1.0
TTLL5,2.0,3.0,2.0
TTN,0.0,0.0,0.0
TTPAL,2.0,3.0,3.0
TTYH2,4.0,19.0,3.0
TTYH3,,67.0,9.0
TUB,0.0,0.0,1.0
TUBA1A,3.0,2.0,2.0
TUBA1C,1.0,1.0,1.0
TUBA4A,1.0,1.0,1.0
TUBA8,4.0,2.0,2.0
TUBB1,0.0,3.0,1.0
TUBB2A,10.0,16.0,0.0
TUBB4B,3.0,25.0,6.0
TUBB6,0.0,0.0,0.0
TUBD1,0.0,0.0,0.0
TUBE1,17.0,3.0,24.0
TUBG2,0.0,0.0,1.0
TUFM,122.0,652.0,476.0
TUFT1,1.0,0.0,1.0
TULP2,0.0,0.0,1.0
TUSC2,2.0,2.0,2.0
TUT4,,13.0,27.0
TUT7,1.0,6.0,4.0
TVP23A,0.0,0.0,0.0
TVP23B,2.0,1.0,0.0
TVP23C,5.0,2.0,4.0
TWF1,234.0,117.0,1.0
TWF2,1.0,1.0,3.0
TWIST1,0.0,0.0,0.0
TWIST2,1.0,2.0,1.0
TWNK,232.0,219.0,802.0
TWSG1,4.0,4.0,8.0
TXK,1.0,1.0,1.0
TXLNA,2.0,6.0,11.0
TXLNB,20.0,13.0,40.0
TXLNG,10.0,5.0,3.0
TXN2,5.0,3.0,1.0
TXNDC11,5.0,5.0,5.0
TXNDC12,2.0,46.0,2.0
TXNDC15,1.0,2.0,2.0
TXNDC16,1.0,1.0,1.0
TXNDC17,4.0,4.0,13.0
TXNDC5,2.0,1.0,1.0
TXNDC9,15.0,117.0,31.0
TXNIP,22.0,48.0,57.0
TXNL1,173.0,201.0,3.0
TXNL4B,,967.0,77.0
TXNRD1,,,43.0
TXNRD2,8.0,3.0,9.0
TYK2,34.0,29.0,54.0
TYMP,1.0,1.0,1.0
TYROBP,0.0,0.0,0.0
TYSND1,1.0,4.0,2.0
TYW1,2.0,1.0,2.0
TYW1B,0.0,0.0,0.0
TYW3,2.0,2.0,4.0
TYW5,2.0,2.0,4.0
U2AF1L4,3.0,3.0,3.0
U2SURP,68.0,15.0,10.0
UACA,0.0,0.0,0.0
UAP1,1.0,4.0,3.0
UAP1L1,3.0,4.0,2.0
UBA2,407.0,268.0,165.0
UBA5,436.0,573.0,140.0
UBA6,3.0,1.0,1.0
UBA7,2.0,1.0,1.0
UBAC1,22.0,58.0,22.0
UBAC2,2.0,5.0,2.0
UBALD1,1.0,3.0,0.0
UBAP1L,,5.0,1.0
UBAP2,1.0,3.0,3.0
UBAP2L,629.0,1117.0,795.0
UBASH3A,2.0,2.0,3.0
UBASH3B,1.0,1.0,12.0
UBB,1.0,1.0,1.0
UBC,1272.0,373.0,49.0
UBE2A,1.0,2.0,1.0
UBE2B,35.0,28.0,13.0
UBE2C,5.0,3.0,5.0
UBE2D1,6.0,3.0,24.0
UBE2D2,3.0,5.0,4.0
UBE2D3,22.0,4.0,31.0
UBE2D4,2.0,6.0,2.0
UBE2E1,60.0,27.0,156.0
UBE2E2,4.0,1524.0,128.0
UBE2E3,3.0,1.0,2.0
UBE2F,8.0,102.0,27.0
UBE2G1,1.0,2.0,16.0
UBE2G2,130.0,245.0,74.0
UBE2H,237.0,191.0,8.0
UBE2I,438.0,730.0,734.0
UBE2J1,2.0,14.0,53.0
UBE2J2,28.0,4.0,2.0
UBE2K,1.0,2.0,1.0
UBE2L3,1905.0,2874.0,1071.0
UBE2L6,1.0,1.0,1.0
UBE2M,6.0,3.0,4.0
UBE2N,189.0,326.0,88.0
UBE2O,1.0,1.0,1.0
UBE2Q1,2.0,2.0,2.0
UBE2Q2,2.0,2.0,1.0
UBE2R2,5.0,17.0,7.0
UBE2S,5.0,2.0,4.0
UBE2T,314.0,377.0,
UBE2V1,1.0,2.0,2.0
UBE2V2,43.0,32.0,1444.0
UBE2W,2.0,2.0,3.0
UBE2Z,1.0,3.0,1.0
UBE3A,2.0,2.0,4.0
UBE3B,3.0,3.0,3.0
UBE3C,28.0,3.0,3.0
UBE3D,265.0,350.0,331.0
UBE4A,2.0,2.0,1.0
UBE4B,7.0,6.0,9.0
UBFD1,1.0,,34.0
UBIAD1,4.0,90.0,154.0
UBL3,75.0,8.0,10.0
UBL4A,1.0,1.0,1.0
UBL7,1.0,296.0,1.0
UBLCP1,4.0,1.0,2.0
UBN1,26.0,16.0,62.0
UBN2,1.0,1.0,1.0
UBOX5,9.0,2.0,8.0
UBP1,1.0,0.0,11.0
UBQLN1,3.0,2.0,2.0
UBQLN2,4.0,3.0,6.0
UBQLN4,13.0,7.0,23.0
UBQLNL,0.0,0.0,3.0
UBR1,94.0,173.0,81.0
UBR2,1.0,1.0,1.0
UBR3,3.0,3.0,3.0
UBR4,1209.0,585.0,510.0
UBR5,1197.0,1706.0,1303.0
UBR7,14.0,2.0,2.0
UBTD1,1.0,3.0,1.0
UBTD2,5.0,3.0,12.0
UBTF,16.0,11.0,5.0
UBXN1,4440.0,3444.0,540.0
UBXN11,8.0,21.0,12.0
UBXN2A,1.0,3.0,4.0
UBXN2B,3.0,6.0,3.0
UBXN4,1.0,7.0,6.0
UBXN6,27.0,21.0,162.0
UBXN7,25.0,30.0,19.0
UBXN8,1.0,2.0,1.0
UCHL3,,0.0,1.0
UCHL5,256.0,351.0,149.0
UCK1,5.0,2.0,2.0
UCK2,28.0,2.0,2.0
UCKL1,5.0,5.0,1.0
UCN,2.0,0.0,0.0
UCP2,2.0,2.0,8.0
UCP3,7.0,2.0,4.0
UEVLD,2.0,2.0,1.0
UFC1,123.0,31.0,11.0
UFL1,650.0,1321.0,734.0
UFM1,1670.0,2279.0,1385.0
UFSP1,4.0,0.0,4.0
UFSP2,0.0,1.0,1.0
UGCG,15.0,14.0,7.0
UGDH,966.0,194.0,12.0
UGGT1,52.0,22.0,18.0
UGP2,4.0,1.0,7.0
UHMK1,2.0,4.0,4.0
UHRF1,264.0,411.0,25.0
UHRF2,1.0,1.0,1.0
UIMC1,2.0,3.0,3.0
ULBP1,0.0,1.0,1.0
ULBP2,0.0,0.0,1.0
ULK1,1.0,1.0,6.0
ULK2,1.0,1.0,3.0
ULK3,6.0,,3.0
ULK4,39.0,98.0,3.0
UMPS,172.0,667.0,
UNC119,1.0,3.0,1.0
UNC119B,6.0,6.0,8.0
UNC13A,0.0,2.0,0.0
UNC13D,2.0,2.0,1.0
UNC45A,180.0,115.0,220.0
UNC50,4.0,9.0,12.0
UNC5CL,0.0,3.0,0.0
UNC93B1,8.0,13.0,14.0
UNCX,34.0,198.0,142.0
