,variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
12877,SSH1,7.337943329749038,-0.20252400902317863,0.5009733293192041,-0.40426105976219906,0.6860207572105186,0.9994290447843712,cytotoxic_vs_rest,-0.4042610597621991
12879,FAM134C,9.525508193328447,-0.1782679654497781,0.441279398721955,-0.40397980500807984,0.6862275697630265,0.9994290447843712,cytotoxic_vs_rest,-0.4039798050080799
12880,PTRHD1,72.29583265655856,0.08484679258254077,0.2100380129540165,0.40395922332933243,0.6862427048284029,0.9994290447843712,cytotoxic_vs_rest,0.40395922332933243
12881,SUV420H1,19.43148078346091,-0.10553762651657174,0.26132907196912913,-0.40384954387715016,0.6863233614828965,0.9994290447843712,cytotoxic_vs_rest,-0.4038495438771501
12883,FLVCR1-AS1,4.825595343172756,0.22612108572774972,0.5602103195957129,0.4036360592052902,0.6864803652118547,0.9994290447843712,cytotoxic_vs_rest,0.4036360592052902
12884,RPS6KA3,25.2070307962622,-0.11828970506741532,0.29309250817593147,-0.4035917048975228,0.6865129865428565,0.9994290447843712,cytotoxic_vs_rest,-0.4035917048975228
12886,DDX19A,11.567303642100706,-0.14939233999602988,0.37026137734438314,-0.4034780539831429,0.686596576220833,0.9994290447843712,cytotoxic_vs_rest,-0.40347805398314296
12887,SNX10,22.925349928575702,-0.2566070760907494,0.6360709621146666,-0.40342523299230565,0.686635427099691,0.9994290447843712,cytotoxic_vs_rest,-0.40342523299230565
12888,ZNF3,6.861400119619707,0.1540618217653919,0.3821030395311586,0.4031944418825512,0.6868051882154889,0.9994290447843712,cytotoxic_vs_rest,0.40319444188255127
12889,RAB4A,45.158113629027916,-0.09262424657558,0.22978486834098066,-0.4030911488833708,0.6868811717140374,0.9994290447843712,cytotoxic_vs_rest,-0.4030911488833708
12890,RPS15,4389.772464459246,-0.08432926524985174,0.209221785731716,-0.4030615882324354,0.6869029174455186,0.9994290447843712,cytotoxic_vs_rest,-0.4030615882324354
12891,SETD6,3.9899917682734984,-0.22838731564932804,0.5667144364395426,-0.403002466434773,0.6869464100504858,0.9994290447843712,cytotoxic_vs_rest,-0.403002466434773
12892,PLAA,13.96374497475871,-0.12699784410455142,0.31516417782820233,-0.402957737708943,0.6869793151648402,0.9994290447843712,cytotoxic_vs_rest,-0.402957737708943
12893,CRELD2,47.67485310041783,0.2196037601197161,0.5450307288990689,0.40291996116127843,0.6870071063049006,0.9994290447843712,cytotoxic_vs_rest,0.40291996116127843
12897,RP11-936I5.1,2.8015441461444888,-0.24595143728169622,0.6105611414462889,-0.4028285139455318,0.6870743831922294,0.9994290447843712,cytotoxic_vs_rest,-0.4028285139455318
12898,TRAPPC9,6.141829703152206,-0.19792685290803166,0.4914654872286727,-0.40272787825676715,0.6871484228202174,0.9994290447843712,cytotoxic_vs_rest,-0.40272787825676715
12899,MGAT4B,2.4241041503126333,-0.26199414772525526,0.650725010116495,-0.4026188384527471,0.6872286489059294,0.9994290447843712,cytotoxic_vs_rest,-0.402618838452747
12900,ZNF852,2.1945330458911743,0.27285980577695435,0.677779045637644,0.40257928824024364,0.6872577488633691,0.9994290447843712,cytotoxic_vs_rest,0.40257928824024364
12901,TMIGD2,18.031141410255884,0.25521615472485004,0.6340447654557922,0.4025207187719375,0.6873008435166978,0.9994290447843712,cytotoxic_vs_rest,0.4025207187719375
12902,ZNF597,1.6810526115151352,-0.3194335529579899,0.7936403807818793,-0.4024915575027698,0.6873223003782942,0.9994290447843712,cytotoxic_vs_rest,-0.4024915575027698
12903,KISS1R,1.3672829335066925,-0.5306374712084316,1.3184877737487035,-0.4024591518962149,0.6873461447187422,0.9994290447843712,cytotoxic_vs_rest,-0.40245915189621484
12904,YARS2,21.96156118289125,0.12350154862075224,0.30698577010472017,0.40230382202609233,0.6874604421693147,0.9994290447843712,cytotoxic_vs_rest,0.40230382202609233
12905,IDH3A,22.68323102930604,-0.0971272385174455,0.24157745713343973,-0.4020542300178095,0.6876441161383631,0.9994290447843712,cytotoxic_vs_rest,-0.4020542300178095
12906,ANP32A,85.57867391306614,-0.09538077348496574,0.2373189515187633,-0.40190963627034476,0.6877505306524196,0.9994290447843712,cytotoxic_vs_rest,-0.4019096362703447
12907,RALGPS1,1.4489164236764895,-0.3269782468913332,0.8136187516260703,-0.4018814048199427,0.6877713084555894,0.9994290447843712,cytotoxic_vs_rest,-0.4018814048199427
12909,PHF5A,73.43850041393277,0.07643697967976161,0.19029837170880673,0.40166912093564816,0.6879275528513156,0.9994290447843712,cytotoxic_vs_rest,0.4016691209356481
12910,SERGEF,18.764082321913016,-0.13049652369583317,0.3249174309613317,-0.40162980271551985,0.6879564931641279,0.9994290447843712,cytotoxic_vs_rest,-0.4016298027155198
12911,ATG10,7.4997394246233915,0.17085806470089865,0.42541743202789034,0.4016245029886251,0.6879603940815127,0.9994290447843712,cytotoxic_vs_rest,0.40162450298862507
12912,NGRN,20.168211871595076,0.20208966276199114,0.5033390046434804,0.40149811736750485,0.6880534239513063,0.9994290447843712,cytotoxic_vs_rest,0.40149811736750485
12913,TGDS,14.641494336496791,-0.16072425517315836,0.40035513620729246,-0.40145421061849423,0.6880857439158441,0.9994290447843712,cytotoxic_vs_rest,-0.4014542106184943
12914,KCTD18,6.047472356247182,-0.1961669007437932,0.48865750419671466,-0.40144047530031174,0.6880958546651729,0.9994290447843712,cytotoxic_vs_rest,-0.4014404753003117
12915,RFT1,10.515122389304755,-0.13700705944922023,0.341368582995582,-0.40134642223649913,0.6881650898668701,0.9994290447843712,cytotoxic_vs_rest,-0.4013464222364991
12916,NUDT6,2.251288692449527,-0.35856539184390074,0.8935722767343118,-0.4012718402078559,0.6882199937300184,0.9994290447843712,cytotoxic_vs_rest,-0.4012718402078559
12917,RP11-326C3.2,1.321904131134144,-0.34487126844742455,0.860295907988406,-0.4008751700956275,0.6885120316472224,0.9994290447843712,cytotoxic_vs_rest,-0.40087517009562745
12918,HSD11B1L,1.7323383673411217,-0.2982392805256913,0.7442605121817621,-0.40071893596963504,0.6886270676558037,0.9994290447843712,cytotoxic_vs_rest,-0.40071893596963504
12919,TBC1D10B,2.9213987056552972,0.23078912283317382,0.576002046702516,0.4006741367576563,0.6886600548799577,0.9994290447843712,cytotoxic_vs_rest,0.4006741367576563
12920,RPL13A,7472.5554555452445,-0.11195010008402476,0.27949792549677377,-0.4005400035976903,0.6887588253498161,0.9994290447843712,cytotoxic_vs_rest,-0.4005400035976904
12921,ZNF76,9.405694342364509,-0.16260003297359987,0.4060497344995832,-0.40044363820109025,0.6888297883756485,0.9994290447843712,cytotoxic_vs_rest,-0.4004436382010903
12922,TMEM14C,84.28671331533563,-0.0932144409941036,0.2328107971312644,-0.40038710464767246,0.688871420693625,0.9994290447843712,cytotoxic_vs_rest,-0.40038710464767246
12923,PATZ1,3.6465389829585724,-0.26995147808677267,0.6742276565962108,-0.4003862426077314,0.6888720555225214,0.9994290447843712,cytotoxic_vs_rest,-0.4003862426077314
12924,RANGRF,36.15996428843728,-0.10549274975396793,0.26348308607511983,-0.40037769150727054,0.6888783527897819,0.9994290447843712,cytotoxic_vs_rest,-0.4003776915072705
12925,MED21,60.91325909039842,0.14884607831979635,0.37186981989744067,0.4002639374199475,0.6889621265018122,0.9994290447843712,cytotoxic_vs_rest,0.40026393741994754
12927,VPS36,29.482482049126066,-0.1039671257182209,0.2597582640174505,-0.4002456903978864,0.6889755647983491,0.9994290447843712,cytotoxic_vs_rest,-0.4002456903978863
12929,ELP2,36.774859080727325,0.11425320565387667,0.2855007078270188,0.4001853673970617,0.689019991287024,0.9994290447843712,cytotoxic_vs_rest,0.4001853673970616
12930,MRPS14,44.86503478709641,0.1383960604238996,0.34595977957062646,0.40003511563010036,0.689130652884955,0.9994290447843712,cytotoxic_vs_rest,0.4000351156301004
12931,BBC3,21.3458177522895,0.22253966040049208,0.5563502785310329,0.3999991893381949,0.6891571138645218,0.9994290447843712,cytotoxic_vs_rest,0.39999918933819484
12932,RPS15A,4511.126153628945,-0.12195303487783431,0.30494080215509956,-0.39992363768954187,0.6892127615558614,0.9994290447843712,cytotoxic_vs_rest,-0.39992363768954187
12933,HSD17B7,35.07839492022124,0.19545063203277316,0.4887869718054379,0.39986874304532904,0.6892531953512238,0.9994290447843712,cytotoxic_vs_rest,0.3998687430453291
12934,RP11-25K19.1,22.089651794432367,0.20545280453870424,0.5138107752681509,0.39986083287467294,0.6892590218256004,0.9994290447843712,cytotoxic_vs_rest,0.399860832874673
12935,IFI6,104.44169175494544,-0.18552022910402483,0.46406127413596243,-0.3997752871093277,0.6893220343121835,0.9994290447843712,cytotoxic_vs_rest,-0.39977528710932775
12936,GTF2H3,5.783617887634732,-0.18320902878435225,0.45830625784042545,-0.39975240496965364,0.6893388895213843,0.9994290447843712,cytotoxic_vs_rest,-0.39975240496965364
12938,SEC11A,174.8901209570772,0.08691351365810276,0.2175242295871953,0.399557850741695,0.68948220630735,0.9994290447843712,cytotoxic_vs_rest,0.3995578507416949
12939,BNIP1,15.375151576374302,0.15879919148552715,0.3974878424320429,0.39950704030067663,0.6895196372394868,0.9994290447843712,cytotoxic_vs_rest,0.39950704030067663
12940,C1QC,2.823197841849218,-0.6917514259620968,1.7316460134312823,-0.3994762327846562,0.6895423328276225,0.9994290447843712,cytotoxic_vs_rest,-0.3994762327846562
12941,NFKBIL1,8.186565110145379,-0.17620740670142399,0.4412746727819596,-0.39931457110499224,0.6896614319440092,0.9994290447843712,cytotoxic_vs_rest,-0.39931457110499224
12942,CSPP1,10.285102603633101,0.15628052028112935,0.39147956598889894,0.39920479600603453,0.6897423096505009,0.9994290447843712,cytotoxic_vs_rest,0.3992047960060346
12943,MPHOSPH10,41.71627819600783,-0.12153858002341898,0.3044651355916135,-0.39918718373863876,0.6897552859632414,0.9994290447843712,cytotoxic_vs_rest,-0.3991871837386388
12944,VAC14,3.460018214833579,-0.23454338980075126,0.5876058167741435,-0.39915089862172365,0.6897820202887808,0.9994290447843712,cytotoxic_vs_rest,-0.39915089862172365
12946,HARS,34.06900313799459,-0.08954551106405598,0.22446669165515926,-0.3989256063060874,0.6899480209251199,0.9994290447843712,cytotoxic_vs_rest,-0.3989256063060874
12948,MOCS3,2.9957174847658137,0.2530989405770512,0.6348474774586962,0.3986767681431294,0.690131388031446,0.9994290447843712,cytotoxic_vs_rest,0.3986767681431294
12949,C4orf32,21.25623280005563,-0.2319932041562767,0.5819384373872287,-0.3986559217464195,0.6901467504217396,0.9994290447843712,cytotoxic_vs_rest,-0.3986559217464195
12950,TIMM23,13.611037902057591,0.11572168520280492,0.29042847906244024,0.39845157601753484,0.6902973462191492,0.9994290447843712,cytotoxic_vs_rest,0.3984515760175348
12951,ZNHIT2,8.646415994479394,0.17311517816941555,0.4344896043620513,0.39843341804137206,0.6903107286184398,0.9994290447843712,cytotoxic_vs_rest,0.39843341804137206
12952,XPOT,12.183308208654292,0.16839835291693653,0.42265211298538347,0.3984325352769743,0.690311379216852,0.9994290447843712,cytotoxic_vs_rest,0.3984325352769743
12953,C17orf89,59.428870492661865,-0.22634429070174464,0.5681885537498583,-0.39836122922214195,0.6903639326199051,0.9994290447843712,cytotoxic_vs_rest,-0.39836122922214195
12954,HTRA2,25.178773021712022,-0.10643740203263273,0.2672515735803155,-0.3982666990757521,0.6904336047535136,0.9994290447843712,cytotoxic_vs_rest,-0.39826669907575213
12955,ATP8B2,4.33605803979359,-0.2712781006284316,0.6811910184828694,-0.3982408652900548,0.6904526456434423,0.9994290447843712,cytotoxic_vs_rest,-0.39824086529005476
12956,WDFY1,11.264354786249655,-0.15677805519606233,0.3937163435834709,-0.39820052621926316,0.6904823781006353,0.9994290447843712,cytotoxic_vs_rest,-0.39820052621926316
12957,IRGQ,2.4467697966548596,-0.25461574057312164,0.6401305093440838,-0.39775598390711964,0.690810065641658,0.9994290447843712,cytotoxic_vs_rest,-0.3977559839071196
12958,SYTL1,33.83731852766075,0.169171556994918,0.425707380225616,0.3973892980320441,0.6910804061200182,0.9994290447843712,cytotoxic_vs_rest,0.39738929803204404
12959,IMPA1,25.6552776537359,-0.1286991704801192,0.32387744141446156,-0.3973699740187357,0.691094653911275,0.9994290447843712,cytotoxic_vs_rest,-0.39736997401873575
12960,IFIH1,15.51808265589834,-0.1904590512353518,0.4795836245813074,-0.39713418364029623,0.6912685133625829,0.9994290447843712,cytotoxic_vs_rest,-0.39713418364029623
12961,SIN3B,7.588345388167612,0.21276369985817997,0.5357698134034492,0.3971177444780062,0.6912806353453804,0.9994290447843712,cytotoxic_vs_rest,0.39711774447800613
12962,CFLAR-AS1,1.0375309313480916,1.2656909810819674,3.1881330973194784,0.39700067169282743,0.691366965286174,0.9994290447843712,cytotoxic_vs_rest,0.3970006716928275
12963,RP5-894A10.2,1.5478176488983078,-0.40165516859273986,1.0119967189421926,-0.39689374587358056,0.6914458163196072,0.9994290447843712,cytotoxic_vs_rest,-0.3968937458735805
12964,KLF7,4.166913760052002,-0.22951173119408255,0.578294750107378,-0.3968767331044709,0.691458362470125,0.9994290447843712,cytotoxic_vs_rest,-0.3968767331044709
12965,RP11-181C3.1,1.324520506944515,0.31299246453529245,0.7888863055029869,0.396752310633319,0.6915501210104067,0.9994290447843712,cytotoxic_vs_rest,0.396752310633319
12968,NIFK,40.60205629183987,-0.14867020436111483,0.3748593351945303,-0.3966026463872471,0.6916605007458574,0.9994290447843712,cytotoxic_vs_rest,-0.3966026463872471
12969,TMEM102,6.872362016585691,0.29334279042071115,0.7397364307690296,0.39655041744497044,0.6916990219545753,0.9994290447843712,cytotoxic_vs_rest,0.39655041744497044
12971,GTF2E2,37.727958438923395,0.13134517574590976,0.331476499178179,0.39624279872494855,0.691925920867932,0.9994290447843712,cytotoxic_vs_rest,0.39624279872494855
12972,ASMTL,19.559439409636667,-0.10969210584407967,0.2769283894106633,-0.3961027833856889,0.6920292050449375,0.9994290447843712,cytotoxic_vs_rest,-0.39610278338568894
12973,MT-ND3,489.57538787947186,-0.2318884435781162,0.5855794033300852,-0.3959982920495635,0.6921062882013733,0.9994290447843712,cytotoxic_vs_rest,-0.3959982920495635
12974,SLC25A30,3.144326929435091,0.2520440429547908,0.6365657239282387,0.39594347210438907,0.6921467300970081,0.9994290447843712,cytotoxic_vs_rest,0.39594347210438907
12975,TUBE1,18.07201109847169,-0.13494397751240403,0.3408280196469764,-0.3959298230590801,0.6921567994384981,0.9994290447843712,cytotoxic_vs_rest,-0.3959298230590801
12976,GTF2H2C,2.1012774288112994,-0.32030450859142495,0.8090609964464655,-0.39589661347940047,0.6921812994451237,0.9994290447843712,cytotoxic_vs_rest,-0.39589661347940047
12978,ZNF765,3.1752096515673665,0.22813591201355063,0.5767159160298272,0.3955776243944543,0.6924166465804633,0.9994290447843712,cytotoxic_vs_rest,0.3955776243944543
12979,TMSB4X,24648.68604135876,0.09480570304205976,0.23966657079729908,0.39557332808939316,0.6924198165565171,0.9994290447843712,cytotoxic_vs_rest,0.39557332808939316
12980,ZNF202,1.2004227668952296,0.40920746027277954,1.034472136024498,0.3955712735244605,0.6924213324939856,0.9994290447843712,cytotoxic_vs_rest,0.3955712735244605
12981,BLMH,22.521222915904353,0.1656449944196636,0.41896349574379727,0.3953685609902351,0.6925709076984234,0.9994290447843712,cytotoxic_vs_rest,0.39536856099023504
12982,AMICA1,134.17116519817182,0.1618995924747343,0.4097391750248455,0.3951284191093446,0.6927481163533946,0.9994290447843712,cytotoxic_vs_rest,0.39512841910934465
12983,PLEKHA3,36.36011559155307,-0.23780074960004363,0.601843613301154,-0.3951205003168348,0.692753960179348,0.9994290447843712,cytotoxic_vs_rest,-0.3951205003168348
12984,C11orf48,91.68192671432483,0.12674908022814324,0.3207916681260721,0.39511337987223055,0.6927592148646499,0.9994290447843712,cytotoxic_vs_rest,0.3951133798722305
12985,FGD3,32.70798457596195,0.10984074707039557,0.2780755347883625,0.39500327547331,0.6928404706564687,0.9994290447843712,cytotoxic_vs_rest,0.39500327547331004
12987,PSEN1,20.984151727803816,0.1332697349601602,0.33752341806095854,0.39484589165925954,0.692956624253851,0.9994290447843712,cytotoxic_vs_rest,0.39484589165925954
12988,DUSP28,16.232692106057243,0.20297258921763475,0.514069356980966,0.39483502850598823,0.6929646418270441,0.9994290447843712,cytotoxic_vs_rest,0.39483502850598823
12989,UFD1L,87.65873160434056,-0.09500742005569521,0.24072491571353422,-0.39467215005178474,0.6930848587366608,0.9994290447843712,cytotoxic_vs_rest,-0.39467215005178474
12990,RP11-343N15.5,7.209992893843156,0.22381183914370964,0.5673711029252028,0.3944716923188368,0.6932328226716749,0.9994290447843712,cytotoxic_vs_rest,0.3944716923188367
12991,RP11-575L7.8,3.2155636299302053,-0.385413051255128,0.9774594600804388,-0.39430080427418535,0.6933589695617706,0.9994290447843712,cytotoxic_vs_rest,-0.39430080427418535
12992,TMED4,50.314213881402246,-0.06679398782629058,0.16941772608820138,-0.39425619366132114,0.6933919018198857,0.9994290447843712,cytotoxic_vs_rest,-0.3942561936613211
12993,MRPL50,64.06258293939068,-0.13927005147489363,0.353339423799521,-0.3941537289479285,0.6934675450805816,0.9994290447843712,cytotoxic_vs_rest,-0.3941537289479285
12994,TIPIN,7.447698918277783,-0.19781674834950788,0.5019007014185914,-0.39413522991777267,0.6934812020779597,0.9994290447843712,cytotoxic_vs_rest,-0.3941352299177726
12995,SLC25A44,10.89673834628722,-0.172188170074415,0.437027384599897,-0.3939985825649233,0.6935820857230391,0.9994290447843712,cytotoxic_vs_rest,-0.3939985825649233
12999,GMIP,18.181813574817806,-0.15236784665137895,0.3869120178635171,-0.3938048952129644,0.6937250900126806,0.9994290447843712,cytotoxic_vs_rest,-0.3938048952129644
13000,SLC10A3,11.031102702265242,-0.20243789510215046,0.5141285523711789,-0.39374956743503114,0.6937659419191062,0.9994290447843712,cytotoxic_vs_rest,-0.39374956743503114
13002,FRAT1,4.0464600179112695,0.3458115474042648,0.8787529787834024,0.3935253202589728,0.6939315265344328,0.9994290447843712,cytotoxic_vs_rest,0.3935253202589728
13004,SBF2,1.6627957744608453,0.3434205721178078,0.8730921712886062,0.39333827906273594,0.6940696493488543,0.9994290447843712,cytotoxic_vs_rest,0.39333827906273594
13006,TRAF2,9.470794286845914,-0.15580066413883792,0.39619211743131866,-0.39324523957962526,0.6941383592558669,0.9994290447843712,cytotoxic_vs_rest,-0.3932452395796252
13007,C10orf32,37.72162204000623,0.11604455076875576,0.29523485909681735,0.3930584319336793,0.6942763247924815,0.9994290447843712,cytotoxic_vs_rest,0.39305843193367923
