variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
FAXDC2,25.49703674503762,-0.051154408993915816,0.3251132092122933,-0.15734337315255892,0.8749742391117827,0.9938293438867848,Th2_vs_Th1,-0.1573433731525589
POU6F1,376.18570313076145,-0.022576526399105585,0.14357495610507254,-0.15724557409986875,0.8750513120915406,0.9938293438867848,Th2_vs_Th1,-0.15724557409986872
LANCL2,322.9016923357564,-0.019389715238406525,0.12349847312504472,-0.15700368391416505,0.875241944767817,0.9939122957789834,Th2_vs_Th1,-0.15700368391416503
TLR1,70.67936194655563,0.045603293664181324,0.29055830003296246,0.15695057982858465,0.8752837968522867,0.9939122957789834,Th2_vs_Th1,0.15695057982858465
GUCD1,1154.3880300194385,0.012285153085971109,0.07836204523538635,0.156774278275517,0.8754227451123209,0.9939795412855469,Th2_vs_Th1,0.15677427827551696
MAML1,1364.7452715626491,0.01241950975464783,0.07931472690298468,0.1565851669619816,0.8755717933774236,0.994058241329236,Th2_vs_Th1,0.15658516696198163
PDE2A,33.28833026649811,0.048934710176838904,0.31273059687846616,0.15647560764850899,0.8756581446760815,0.9940657521104268,Th2_vs_Th1,0.15647560764850899
SLC6A6,1084.105323549483,-0.018036281644535617,0.11551913430637642,-0.15613241696133495,0.8759286466518535,0.9940905643095134,Th2_vs_Th1,-0.15613241696133495
APOL6,1190.5510023160984,0.01675206124384395,0.10733836229492809,0.15606779240599158,0.8759795851750496,0.9940905643095134,Th2_vs_Th1,0.15606779240599158
SETD1A,1438.8028781907042,0.019981791581189196,0.12817407836548472,0.15589573052526026,0.8761152107108653,0.9940905643095134,Th2_vs_Th1,0.15589573052526026
FPGT,39.78485416779003,-0.04640453573022567,0.29773001658090176,-0.15586112634234928,0.8761424874467424,0.9940905643095134,Th2_vs_Th1,-0.15586112634234925
PARL,347.3378554678524,0.017166328325143903,0.11021715740977928,0.1557500549693979,0.8762300404139778,0.9940905643095134,Th2_vs_Th1,0.1557500549693979
SLC31A2,9.203850822134484,0.0987927436167365,0.6343526293451098,0.15573789568544505,0.8762396251663743,0.9940905643095134,Th2_vs_Th1,0.15573789568544505
FAM222A,10.452299986264821,-0.09316387277885925,0.5984191885967282,-0.15568329785233867,0.8762826630157914,0.9940905643095134,Th2_vs_Th1,-0.15568329785233864
CHRNB1,44.419347007791266,0.04236996865052648,0.2723965129054761,0.15554519475522516,0.8763915272160735,0.9940905643095134,Th2_vs_Th1,0.15554519475522513
ORC1,75.23496966767367,0.048945381763109065,0.3146855325493405,0.15553743880943993,0.876397641158728,0.9940905643095134,Th2_vs_Th1,0.15553743880943993
ZNF460,155.6079756662854,-0.024577953021501866,0.15822455017372491,-0.15533590074685721,0.8765565143947135,0.9941716472189248,Th2_vs_Th1,-0.15533590074685724
CPE,2.42801291571678,0.3683229674490809,2.3725356067150867,0.15524444244655422,0.876628612968448,0.9941716472189248,Th2_vs_Th1,0.15524444244655422
MTMR3,1548.4037540575,0.010313807596306991,0.06648763413233837,0.15512369677311985,0.8767238009852696,0.9941891601676693,Th2_vs_Th1,0.15512369677311985
RNF141,342.8757817599175,-0.017402621510220775,0.11239380362173827,-0.1548361293011255,0.8769505076090093,0.9943557961220117,Th2_vs_Th1,-0.1548361293011255
TRMT61B,152.0094407590874,-0.02467188872112535,0.15954423668988346,-0.15463979917420462,0.8771052921807416,0.9944408582773105,Th2_vs_Th1,-0.15463979917420465
EFTUD2,839.1263801597642,0.01664330900659228,0.10781180917180251,0.1543737103981855,0.8773150812247283,0.9945695595560083,Th2_vs_Th1,0.1543737103981855
ZFAND2A,415.4339460872126,-0.021891076119624313,0.14190998501730206,-0.15426029477034536,0.8774045027091862,0.9945695595560083,Th2_vs_Th1,-0.1542602947703454
ZNRF3,16.182416859698932,-0.06226350116378309,0.4040337649703843,-0.15410469758226025,0.8775271843931292,0.9945695595560083,Th2_vs_Th1,-0.15410469758226025
KIF18A,40.81115999447439,-0.05661670735482352,0.36742362505186144,-0.15409109130321202,0.8775379124982828,0.9945695595560083,Th2_vs_Th1,-0.15409109130321202
FUNDC1,62.811245749738895,0.040099250671775444,0.26100878271859806,0.15363180600327817,0.8779000570881254,0.9948895565600999,Th2_vs_Th1,0.15363180600327817
DNAJC8,783.5592385232727,0.012292881502356443,0.08010431624510586,0.1534609129518349,0.8780348120907859,0.9949518271528657,Th2_vs_Th1,0.1534609129518349
SMIM20,94.39148697717496,-0.027575279633701055,0.18022445829273415,-0.15300520192942518,0.8783941730496497,0.9951439527236513,Th2_vs_Th1,-0.15300520192942518
NOL3,35.945882551569746,0.05241758375340916,0.342825525252061,0.15289871929713914,0.8784781458877405,0.9951439527236513,Th2_vs_Th1,0.15289871929713914
MOAP1,1513.65981056822,0.009247931814294562,0.06049242318269904,0.1528775229645535,0.8784948616050658,0.9951439527236513,Th2_vs_Th1,0.1528775229645535
FRAT1,295.1295753900619,0.024868701184102428,0.16297884710121247,0.15258852069715872,0.8787227781406002,0.9951439527236513,Th2_vs_Th1,0.15258852069715875
FAM122B,826.9259272144282,-0.013310055319083445,0.08731362036326139,-0.1524396224060807,0.878840208073279,0.9951439527236513,Th2_vs_Th1,-0.1524396224060807
EYS,6.929165240996103,0.12137998389796911,0.7963109881655582,0.15242786512037107,0.87884948067252,0.9951439527236513,Th2_vs_Th1,0.15242786512037107
AHRR,50.78517713008475,0.12458987424147856,0.8178950543141693,0.15232990294329518,0.8789267409880154,0.9951439527236513,Th2_vs_Th1,0.15232990294329518
EIF2B5,1110.330507438567,0.012488622292002267,0.08201085815969672,0.15228010744240275,0.8789660138944086,0.9951439527236513,Th2_vs_Th1,0.15228010744240272
MST1R,5.712561316946115,0.11360269556566185,0.7476763883282458,0.15194099658499294,0.8792334730591711,0.9951439527236513,Th2_vs_Th1,0.15194099658499294
ATP6V0E2,505.32530364611233,0.028026204223011813,0.18452098357502084,0.1518862715774392,0.8792766363572465,0.9951439527236513,Th2_vs_Th1,0.1518862715774392
C21orf62,6.895348917600436,0.1009855390761309,0.6648969001627323,0.1518815008032296,0.8792803992307294,0.9951439527236513,Th2_vs_Th1,0.15188150080322962
ZNF429,24.09591678355262,0.057555584609420285,0.3790730052069408,0.151832453956989,0.8793190843210816,0.9951439527236513,Th2_vs_Th1,0.15183245395698897
NME3,418.59619728121163,-0.018957033752064378,0.12492713570280804,-0.15174472419796517,0.8793882807965299,0.9951439527236513,Th2_vs_Th1,-0.1517447241979652
RRP7A,548.7287112733534,-0.021676722696434184,0.14287760753914608,-0.1517153252338378,0.8794114693109291,0.9951439527236513,Th2_vs_Th1,-0.1517153252338378
C22orf23,37.36649140464244,0.04499000393841035,0.2968725909698862,0.1515465061676037,0.8795446278186928,0.9951439527236513,Th2_vs_Th1,0.1515465061676037
SMAD4,1080.3804071476527,0.013154388363337651,0.08680733828539727,0.15153544185504053,0.8795533550760576,0.9951439527236513,Th2_vs_Th1,0.15153544185504053
PSMD1,447.82782122735904,0.01563179261413084,0.10316290794071682,0.15152531977010322,0.8795613391402834,0.9951439527236513,Th2_vs_Th1,0.15152531977010322
CDKN2B,12.876596286411818,0.1334724459798182,0.8819571356539759,0.15133665864707546,0.8797101528687761,0.9952220032500028,Th2_vs_Th1,0.15133665864707546
N4BP2,471.6207127942388,-0.025160278275812943,0.16659769431366625,-0.15102416860849083,0.8799566507694194,0.9952509507659095,Th2_vs_Th1,-0.15102416860849083
OSBPL8,1851.9855753386269,0.023796559052045304,0.15771883342120643,0.15087962886774486,0.8800706703166741,0.9952509507659095,Th2_vs_Th1,0.1508796288677449
MFN1,287.1068024759154,-0.022238890261657582,0.14755042072561853,-0.15072061572099835,0.8801961100198864,0.9952509507659095,Th2_vs_Th1,-0.15072061572099835
MRPS7,273.6264617259614,-0.028660981904854766,0.19019724022255896,-0.150690840052764,0.8802195992987129,0.9952509507659095,Th2_vs_Th1,-0.150690840052764
TSTD2,258.255651128453,-0.023162810176637325,0.15377684848565987,-0.1506261209326144,0.8802706549549393,0.9952509507659095,Th2_vs_Th1,-0.1506261209326144
ANAPC15,134.83805435042908,0.028393774818809815,0.1885936218488286,0.15055532918058848,0.8803265017623935,0.9952509507659095,Th2_vs_Th1,0.15055532918058848
TNFAIP8L2,33.963549228793674,0.0577683073200575,0.383709814774613,0.1505520711113162,0.88032907203049,0.9952509507659095,Th2_vs_Th1,0.1505520711113162
SASS6,58.29446332759164,-0.05901108658169546,0.3922089974244249,-0.15045826834471426,0.8804030729185696,0.9952509507659095,Th2_vs_Th1,-0.15045826834471426
INTS4,443.9440213972282,0.01636661286630521,0.10882531226805064,0.15039343811844208,0.8804542180153377,0.9952509507659095,Th2_vs_Th1,0.15039343811844208
SEPT1,2210.003542622993,0.017100498222614977,0.11402894021129278,0.14996629970363823,0.8807912034674326,0.9955174001924326,Th2_vs_Th1,0.14996629970363823
CTBS,330.7197079917964,-0.017074306470104657,0.11398241522441711,-0.14979772481998635,0.8809242044348262,0.9955174001924326,Th2_vs_Th1,-0.14979772481998635
SEL1L,1521.7873021764717,-0.019134436184447788,0.1278665447680542,-0.14964380416438905,0.8810456465509767,0.9955174001924326,Th2_vs_Th1,-0.14964380416438905
THEMIS,344.2703728170664,0.055354476432140164,0.3699434404846375,0.14962956596723018,0.8810568805114155,0.9955174001924326,Th2_vs_Th1,0.14962956596723018
SNAPC3,101.96818893592152,0.03214592877070512,0.214957096529088,0.1495457897867314,0.8811229805370855,0.9955174001924326,Th2_vs_Th1,0.1495457897867314
PPT1,568.2290743763822,0.01773176116391911,0.1189004447311806,0.14913115929892828,0.8814501392399827,0.9955174001924326,Th2_vs_Th1,0.14913115929892826
CAMTA2,1069.0261817869043,0.012986002176169987,0.08712555036258994,0.14904929865150016,0.881514732694274,0.9955174001924326,Th2_vs_Th1,0.14904929865150016
RBBP5,595.2094032773248,0.02153502782557879,0.14450404634430633,0.1490271613174609,0.8815322006474771,0.9955174001924326,Th2_vs_Th1,0.14902716131746094
GCSH,10.233014866431434,-0.06966442675659971,0.46759730779880154,-0.14898380635368208,0.8815664110077976,0.9955174001924326,Th2_vs_Th1,-0.14898380635368205
ZNF107,340.9556276124657,0.017067046296741044,0.11458153548759295,0.1489511047666933,0.8815922151906384,0.9955174001924326,Th2_vs_Th1,0.1489511047666933
AGER,262.81649533923786,-0.023360857242130495,0.15684842923272518,-0.14893905763932533,0.8816017213749555,0.9955174001924326,Th2_vs_Th1,-0.14893905763932533
FLVCR1,183.8201075089075,-0.02724956028233501,0.18303010856073756,-0.1488802060852867,0.8816481603853893,0.9955174001924326,Th2_vs_Th1,-0.1488802060852867
AFF1,1072.7367651279333,-0.020193370113186657,0.1358191462848917,-0.14867837610191884,0.8818074249397557,0.9955927584103753,Th2_vs_Th1,-0.1486783761019188
SLC23A3,16.37104986093322,0.05584087406428089,0.376189656316699,0.14843809000763886,0.8819970415406793,0.9955927584103753,Th2_vs_Th1,0.14843809000763886
CEP19,35.83210320491389,0.04177053808416147,0.2816755566582272,0.14829308790483375,0.8821114701028291,0.9955927584103753,Th2_vs_Th1,0.14829308790483378
PLCXD2,170.10067812012147,0.022486523160538462,0.15173390376620913,0.14819709110750612,0.8821872274304089,0.9955927584103753,Th2_vs_Th1,0.14819709110750615
TBL3,309.0658137331391,0.017186511465699657,0.11601198247430267,0.14814427871281804,0.8822289055917324,0.9955927584103753,Th2_vs_Th1,0.14814427871281804
INPPL1,1383.7535776527948,0.012520875832098573,0.08452545728421344,0.1481314178519926,0.8822390550962783,0.9955927584103753,Th2_vs_Th1,0.1481314178519926
CKAP2,480.0722759234371,0.01901711116212291,0.12850602082803536,0.14798614912815092,0.8823536992757165,0.9955927584103753,Th2_vs_Th1,0.14798614912815092
HSD17B12,107.84560371773635,-0.033979090107082,0.22961006429123637,-0.1479860659068632,0.8823537649535764,0.9955927584103753,Th2_vs_Th1,-0.1479860659068632
PET100,307.79538481154674,-0.020565601963212783,0.1391700900675866,-0.14777314545981324,0.8825218034442874,0.9956571249159272,Th2_vs_Th1,-0.14777314545981324
N4BP2L1,539.6154422136942,-0.019203553023573346,0.13003382655628923,-0.14768121135972634,0.8825943601935679,0.9956571249159272,Th2_vs_Th1,-0.14768121135972634
DPM3,55.76384091287168,-0.03966403816853996,0.2687079668488087,-0.14761020536044372,0.8826504006233118,0.9956571249159272,Th2_vs_Th1,-0.14761020536044372
ALG13,568.7940983528965,-0.018512986659925797,0.12563014069759673,-0.14736102783239138,0.882847064929901,0.9957152058154306,Th2_vs_Th1,-0.14736102783239138
PLA2G15,89.92213085516002,0.027406889926411406,0.1862955223388241,0.14711512967319343,0.8830411480617938,0.9957152058154306,Th2_vs_Th1,0.1471151296731934
BCLAF1,5139.767814229667,0.013239507814164237,0.09000354982509509,0.14709984039399246,0.8830532158553959,0.9957152058154306,Th2_vs_Th1,0.14709984039399246
PPP2R4,528.3515251845731,-0.025769099689429028,0.1753965858441655,-0.14691904956647267,0.8831959157051342,0.9957152058154306,Th2_vs_Th1,-0.14691904956647264
HS6ST1,191.98961877997328,0.03257038615428107,0.2221684660492755,0.14660220117402784,0.8834460161720722,0.9957152058154306,Th2_vs_Th1,0.14660220117402786
SEC24D,300.62147087508373,0.03389626394440777,0.23136238365906195,0.1465072385939698,0.8835209760061091,0.9957152058154306,Th2_vs_Th1,0.1465072385939698
LPCAT3,420.0990824577448,0.025776512554346976,0.1759857920549651,0.14646928171506185,0.883550938008501,0.9957152058154306,Th2_vs_Th1,0.14646928171506185
GGCX,122.7660558743317,-0.0300184941668737,0.20499063913637458,-0.14643836564119023,0.8835753423372609,0.9957152058154306,Th2_vs_Th1,-0.14643836564119023
POLR3B,82.69443696730674,-0.03904715196260153,0.26668895822415256,-0.14641458057585693,0.8835941177122084,0.9957152058154306,Th2_vs_Th1,-0.14641458057585693
NARS2,83.46241500096184,0.026493385428584253,0.18098361424063153,0.1463855473311483,0.8836170359659722,0.9957152058154306,Th2_vs_Th1,0.1463855473311483
RAB5B,187.33611154428897,0.027129501875293817,0.18546943920684306,0.14627478247258782,0.8837044723903971,0.9957152058154306,Th2_vs_Th1,0.14627478247258782
CCDC159,277.11313538351857,0.019784701778624784,0.1353932712046546,0.14612765909702474,0.88382061197373,0.9957152058154306,Th2_vs_Th1,0.14612765909702474
CRADD,61.44132423401496,0.035213410899624396,0.24110948399112012,0.14604739024252267,0.8838839774735302,0.9957152058154306,Th2_vs_Th1,0.1460473902425227
DNASE1L2,4.798311744844648,0.10754593186488773,0.7375617481728921,0.1458127839890062,0.8840691836073965,0.9957152058154306,Th2_vs_Th1,0.14581278398900624
UCP2,2879.6954276991105,0.032211111558047685,0.22100128436217706,0.14575078896491883,0.884118125640882,0.9957152058154306,Th2_vs_Th1,0.14575078896491883
NTN5,29.84138134830155,-0.049228640497695986,0.3378329791955181,-0.14571887154097324,0.8841433230554515,0.9957152058154306,Th2_vs_Th1,-0.14571887154097324
CWC27,172.37825365468524,0.024031199158375278,0.16493480724048462,0.14570119891877267,0.8841572748705435,0.9957152058154306,Th2_vs_Th1,0.14570119891877267
CHAD,5.879350553496999,0.11703877255559696,0.8041609924272476,0.1455414695039258,0.8842833763639877,0.9957152058154306,Th2_vs_Th1,0.1455414695039258
ERMN,250.51855604426254,-0.021487318182399486,0.14772601252506679,-0.1454538561971503,0.8843525456383787,0.9957152058154306,Th2_vs_Th1,-0.1454538561971503
COCH,3.268863134811983,0.26269083150705963,1.806228512691328,0.14543610050515887,0.8843665635745758,0.9957152058154306,Th2_vs_Th1,0.14543610050515887
RAB31,12.341331251351338,-0.3246427158152214,2.23244584449165,-0.1454201975901215,0.8843791187931549,0.9957152058154306,Th2_vs_Th1,-0.1454201975901215
ZNF473,108.58411765472762,0.03033959977768817,0.20910371472826192,0.14509354755899775,0.8846370126828462,0.9958474576085182,Th2_vs_Th1,0.14509354755899775
TMEM151B,48.89722358624531,-0.03897335090616008,0.2686537625333454,-0.14506906785391735,0.8846563401792203,0.9958474576085182,Th2_vs_Th1,-0.14506906785391735
FAM53C,1669.4178620993878,0.027679753719820763,0.19117076976507838,0.14479072168739623,0.8848761080484372,0.9958783975222958,Th2_vs_Th1,0.1447907216873962
SGSM1,35.78308658093153,-0.03396386450713615,0.23471759065622708,-0.14470097623352152,0.8849469683488894,0.9958783975222958,Th2_vs_Th1,-0.14470097623352152
OVOL1,7.641242630439448,-0.12293097177956241,0.8495844281643672,-0.14469541543407294,0.8849513590185032,0.9958783975222958,Th2_vs_Th1,-0.14469541543407294
CALM1,9826.34264002074,0.01391265214205854,0.09619507445576791,0.14462956882949143,0.8850033501363211,0.9958783975222958,Th2_vs_Th1,0.14462956882949143
ATP6V1G1,1252.796106912593,0.011952870151821206,0.08289129467205253,0.1441993420311628,0.8853430604989541,0.9960337130312855,Th2_vs_Th1,0.1441993420311628
GALNS,282.7905635957168,-0.02448094324207013,0.1697743464021898,-0.1441969517825478,0.8853449479164268,0.9960337130312855,Th2_vs_Th1,-0.1441969517825478
SWT1,116.58133933834048,0.02430606768751458,0.16861506048084823,0.1441512259830155,0.8853810546091848,0.9960337130312855,Th2_vs_Th1,0.1441512259830155
ANKRD13C,711.108663249628,-0.014054360139428939,0.09759633874103321,-0.1440049936373274,0.8854965263880412,0.9960737340503213,Th2_vs_Th1,-0.1440049936373274
ZHX1,441.074363340319,-0.014509815004230205,0.10088943699340198,-0.14381897091148527,0.8856434219930998,0.9961490925647758,Th2_vs_Th1,-0.14381897091148527
MAP3K7CL,63.62683149354111,0.03591689787063271,0.2502059854941273,0.14354931517605812,0.8858563666210757,0.99627997489185,Th2_vs_Th1,0.14354931517605812
REPIN1,531.7491301193186,-0.02302819988214922,0.16050967947468348,-0.1434692285070656,0.8859196119075198,0.99627997489185,Th2_vs_Th1,-0.1434692285070656
GALK1,49.4942501420895,-0.04128347003660016,0.2891442151742959,-0.14277812894065517,0.8864654106683307,0.9966335970766612,Th2_vs_Th1,-0.14277812894065517
SUPT20H,562.9251528810845,0.014721222677401828,0.10315709130718421,0.142706841486685,0.8865217133006565,0.9966335970766612,Th2_vs_Th1,0.142706841486685
TMED4,1884.0902200434925,-0.009393771071138897,0.06591900234282652,-0.14250475185113526,0.8866813262436838,0.9966335970766612,Th2_vs_Th1,-0.14250475185113526
JKAMP,200.77264137471752,-0.029037209909483004,0.20378850356048106,-0.1424869872547312,0.8866953571658698,0.9966335970766612,Th2_vs_Th1,-0.1424869872547312
PLEKHF2,597.1800998947792,0.013052336214560704,0.09160975844238249,0.14247757484012913,0.8867027913405376,0.9966335970766612,Th2_vs_Th1,0.14247757484012913
MAST2,164.8005417393988,-0.022092586350788534,0.1550803248674509,-0.142458989363553,0.8867174706720979,0.9966335970766612,Th2_vs_Th1,-0.142458989363553
PIGG,760.5337279917474,-0.013690689669070858,0.09635581526932338,-0.14208472660216842,0.8870130821809317,0.9966335970766612,Th2_vs_Th1,-0.14208472660216842
