gene,breadth_max_de,ctx_specific_de,ctx_specific_eff,max_abs_effect,passes_gate,de_Rest,de_Stim8hr,de_Stim48hr,eff_Rest,eff_Stim8hr,eff_Stim48hr,loeuf,pli,druggability_tractability,n_concept_modules,stimulation_gated
PPP1R12C,142.0,137.0,2.347905065183207,12.417210114562064,True,142.0,6.0,5.0,-12.307777217939668,-12.417210114562064,-9.95987215275646,,,,0,False
PPP1R13L,377.0,184.0,1.1131880282363298,3.341093259441524,True,215.0,377.0,31.0,-2.2279052312051943,-2.394344626792144,-3.341093259441524,,,,0,False
PPP1R3B,312.0,298.0,9.496857283100496,16.14217066918278,True,312.0,14.0,25.0,-6.645313386082282,-6.569606345507976,-16.14217066918278,,,,0,False
PPP3R1,613.0,612.0,4.694357145159497,23.64690016628666,True,1.0,613.0,523.0,-22.25718884474667,-23.64690016628666,-17.56283169958717,,,,0,True
PPP6C,298.0,172.0,2.8694293683200023,15.711411505788856,True,126.0,298.0,278.0,-12.841982137468854,-15.711411505788856,-10.873542913526446,,,,0,False
PPP6R2,124.0,123.0,1.8375274261272772,22.18880109236108,True,124.0,1.0,2.0,-20.3512736662338,-21.539350968886662,-22.18880109236108,,,,0,False
PPRC1,86.0,30.0,4.4633016192221655,9.904372191482535,True,70.0,40.0,86.0,-5.44107057226037,-9.904372191482535,-4.915361250932088,,,,0,False
PQBP1,85.0,35.0,2.672234876375823,13.41287192425884,True,56.0,85.0,21.0,-10.740637047883016,-13.41287192425884,-12.21071345907159,,,,0,False
PRCP,107.0,103.0,6.422088184761172,16.736270599125216,True,107.0,4.0,6.0,-10.314182414364044,-11.187456915043114,-16.736270599125216,,,,0,False
PRDM15,61.0,33.0,2.354756111002663,6.921026467841058,True,28.0,61.0,41.0,-4.566270356838395,-6.921026467841058,-5.216945875335571,,,,0,False
PRDX3,56.0,54.0,16.258720933829515,37.12935775826855,True,56.0,2.0,3.0,-20.870636824439032,-30.69243928940725,-37.12935775826855,,,,0,False
PRKD2,72.0,70.0,5.555439129332317,25.3900304754516,True,2.0,53.0,72.0,-22.5337027404496,-16.97826361111728,-25.3900304754516,,,,0,False
PRKRA,75.0,18.0,8.899974148461277,23.368195122144066,True,57.0,50.0,75.0,-14.468220973682788,-20.2408445863544,-23.368195122144066,,,,0,False
PRORP,115.0,110.0,4.811941171270773,9.08143038043512,True,5.0,6.0,115.0,-9.08143038043512,-8.07979028902474,-4.269489209164348,,,,0,False
PRPF39,326.0,273.0,3.0047070599758925,11.741209784625983,True,53.0,326.0,207.0,-8.73650272465009,-11.741209784625983,-8.326762656282314,,,,0,False
PRR12,52.0,27.0,3.1060608222272528,23.63818074936679,True,52.0,25.0,36.0,-23.63818074936679,-23.06503794493833,-20.532119927139536,,,,0,False
PRRC2A,122.0,90.0,3.822647360161044,16.793087526516224,True,32.0,122.0,85.0,-12.97044016635518,-16.793087526516224,-15.405103874691282,,,,0,False
PRSS21,242.0,224.0,1.6677897243757376,2.7533619226189985,True,242.0,18.0,56.0,-1.085572198243261,-2.2293512044043444,-2.7533619226189985,,,,0,False
PRXL2B,97.0,94.0,0.6796265480125703,6.6889916919750485,True,97.0,3.0,5.0,-6.009365143962478,-6.6889916919750485,-5.944783207726685,,,,0,False
PSIP1,487.0,364.0,3.079781254579693,15.08578510799147,True,123.0,263.0,487.0,-13.150000895178916,-10.070219640599223,-15.08578510799147,,,,0,False
PSMB9,125.0,37.0,1.9022880575651795,26.67171877701092,True,88.0,125.0,125.0,-26.67171877701092,-26.47501211385329,-24.76943071944574,,,,0,False
PSMF1,427.0,273.0,6.803748971667616,40.09176443858118,True,399.0,427.0,126.0,-33.28801546691356,-40.09176443858118,-35.34057125099559,,,,0,False
PTCD2,700.0,650.0,1.9576876748293213,5.687992904008152,True,50.0,43.0,700.0,-3.730305229178831,-5.687992904008152,-4.000264355868764,,,,0,True
PTCH1,364.0,364.0,2.0816889533553393,3.710763050155152,True,364.0,0.0,1.0,-1.6290740967998127,-3.710763050155152,-3.100221882503114,,,,0,False
PTDSS1,77.0,67.0,4.9169050123372,18.543156992232504,True,10.0,11.0,77.0,-13.626251979895304,-18.543156992232504,-15.447800620225784,,,,0,False
PTDSS2,101.0,52.0,1.9115515134272576,6.1574635837938,True,49.0,101.0,60.0,-4.3683198916965935,-6.1574635837938,-2.456768378269336,,,,0,False
PTEN,2929.0,2466.0,4.75175862368744,24.51913699869284,True,2929.0,1639.0,463.0,-24.51913699869284,-21.664840700100868,-19.7673783750054,0.5972332460642497,0.3381560734403222,,0,False
PTGER3,100.0,99.0,1.2979965584517446,0.7492781052874269,True,100.0,1.0,8.0,-0.5487184531643177,0.7492781052874269,-0.3596200661543174,,,,0,False
PTPA,1105.0,761.0,1.479745825455332,17.762235393631848,True,344.0,292.0,1105.0,-16.282489568176516,-16.506806788144605,-17.762235393631848,,,,0,False
PTPN11,60.0,52.0,10.75082096652474,28.305454569831305,True,8.0,4.0,60.0,-17.554633603306566,-26.170129490775523,-28.305454569831305,,,,0,False
PTPN2,414.0,312.0,1.687457839427876,8.958758225653643,True,414.0,102.0,371.0,-7.271300386225767,-8.958758225653643,-7.160429549599563,,,,0,False
PTPRC,3226.0,3171.0,9.135933620528634,24.796931595710724,True,55.0,2255.0,3226.0,-24.796931595710724,-17.588072240250213,-15.66099797518209,,,,0,False
PUM1,241.0,157.0,7.119957728122301,21.78675330031585,True,84.0,227.0,241.0,-14.66679557219355,-21.78675330031585,-19.41089493098673,,,,0,False
PUS3,65.0,32.0,4.727143127598149,16.850037028244564,True,36.0,65.0,4.0,-12.122893900646416,-16.850037028244564,-13.010710922817998,,,,0,False
PXMP4,165.0,62.0,3.123972281960774,8.251309663319722,True,103.0,165.0,115.0,-8.251309663319722,-5.127337381358948,-6.648098945338619,,,,0,False
PYGM,184.0,82.0,0.6086808102406462,1.1375910686556288,True,110.0,28.0,184.0,-1.1375910686556288,-0.8020508817447861,-0.5289102584149825,,,,0,False
QRICH1,79.0,41.0,1.1436780068183694,9.636407289465737,True,38.0,79.0,20.0,-9.636407289465737,-8.86490988864584,-8.492729282647367,,,,0,False
QRSL1,269.0,251.0,4.470034558930777,14.06516562220001,True,18.0,96.0,269.0,-9.595131063269232,-14.06516562220001,-8.342910007525184,,,,0,False
R3HCC1L,224.0,104.0,2.2178978197603527,12.282782578583424,True,224.0,120.0,184.0,-10.064884758823071,-10.543604900626466,-12.282782578583424,,,,0,False
RAB11FIP1,588.0,369.0,4.650185908892391,20.51354574926861,True,219.0,588.0,218.0,-18.33032146336862,-20.51354574926861,-13.680135554476228,,,,0,False
RAB21,128.0,115.0,5.440369176437116,30.96000645687284,True,13.0,9.0,128.0,-25.519637280435724,-30.96000645687284,-26.05901261925881,,,,0,False
RAB27B,85.0,28.0,1.502206701610557,0.9217891285537748,True,85.0,64.0,57.0,0.580417573056782,-0.887082048000494,-0.9217891285537748,,,,0,False
RAB2B,65.0,42.0,1.6593007040815024,11.882533817949394,True,23.0,29.0,65.0,-10.223233113867892,-11.009854111359065,-11.882533817949394,,,,0,False
RABGEF1,128.0,86.0,2.225326299922136,10.32311029755193,True,42.0,13.0,128.0,-8.097783997629794,-10.32311029755193,-9.221726145957732,,,,0,False
RAC2,1095.0,1060.0,3.733550054128916,28.538439085411145,True,35.0,121.0,1095.0,-28.538439085411145,-24.80488903128223,-26.49498861436158,,,,0,True
RAD50,749.0,641.0,1.5254226924548808,7.089847163818664,True,108.0,18.0,749.0,-5.564424471363783,-7.015671727918041,-7.089847163818664,,,,0,False
RAD51B,173.0,139.0,1.8476794718633869,9.962536249579342,True,34.0,37.0,173.0,-8.114856777715955,-7.314222930365453,-9.962536249579342,,,,0,False
RALGAPB,83.0,77.0,3.2888415880337902,21.90097949425684,True,83.0,24.0,6.0,-21.90097949425684,-19.1485681483517,-18.61213790622305,,,,0,False
RANBP3,168.0,64.0,0.6664151604273023,10.927765813303573,True,148.0,168.0,84.0,-10.276675795758262,-10.927765813303573,-9.61026063533096,,,,0,False
RASA2,700.0,481.0,3.0226969447567154,14.351169259437086,True,700.0,250.0,219.0,-11.32847231468037,-14.351169259437086,-14.172003303191955,,,,0,False
RASAL3,986.0,884.0,3.767898357462961,43.94507929928388,True,102.0,11.0,986.0,-40.17718094182092,-40.19700351827552,-43.94507929928388,,,,0,False
RASGRP1,993.0,594.0,4.209628517209441,11.55691208966032,True,399.0,993.0,309.0,-11.55691208966032,-7.34728357245088,-8.645335531978246,,,,0,False
RB1CC1,902.0,510.0,0.3236646148931079,9.686413870295867,True,392.0,902.0,581.0,-9.62683477121659,-9.686413870295867,-9.303170156323482,,,,0,False
RBFA,1166.0,1152.0,3.726549235101462,10.544852934448777,True,14.0,146.0,1166.0,-6.8183036993473145,-10.544852934448777,-6.674862790083176,,,,0,True
RBM15,64.0,62.0,3.88880864274877,9.513035542868575,True,2.0,18.0,64.0,-5.6242269001198055,-8.485260382091088,-9.513035542868575,,,,0,False
RBM27,726.0,289.0,2.350731214254342,13.45739674919279,True,437.0,726.0,170.0,-11.644770555291792,-13.45739674919279,-9.29403934103745,,,,0,False
RBM33,815.0,650.0,2.790605179172749,14.110399119716693,True,165.0,815.0,242.0,-14.110399119716693,-13.46385483444283,-11.319793940543944,,,,0,False
RBM5,307.0,278.0,3.5683100653147317,18.091371188478256,True,29.0,168.0,307.0,-18.091371188478256,-15.710054500655426,-14.523061123163524,,,,0,False
RBPJ,120.0,59.0,7.551732527256696,19.634711197655005,True,61.0,57.0,120.0,-12.082978670398308,-19.634711197655005,-16.842388193604627,,,,0,False
RC3H1,341.0,227.0,7.9061365254666285,24.598406032939444,True,114.0,169.0,341.0,-16.692269507472815,-24.598406032939444,-20.50128068659955,,,,0,False
RCC1L,1167.0,1109.0,7.152415945984076,21.31056210474637,True,58.0,2.0,1167.0,-14.158146158762294,-21.31056210474637,-14.399895931493624,,,,0,False
RCOR1,726.0,433.0,2.7024136015076454,18.263867394796705,True,293.0,223.0,726.0,-15.56145379328906,-18.263867394796705,-17.3497696686842,,,,0,False
RCOR3,325.0,320.0,3.9081561862977185,11.527471546918818,True,325.0,5.0,16.0,-7.6193153606210995,-8.519944410541495,-11.527471546918818,,,,0,False
RDH13,125.0,91.0,3.161303071014835,10.297111415199211,True,34.0,125.0,10.0,-7.135808344184376,-10.297111415199211,-6.932406939657257,,,,0,False
REL,80.0,77.0,3.006383332946456,11.327524425504944,True,3.0,80.0,2.0,-8.321141092558488,-11.327524425504944,-10.46683454900344,,,,1,False
RELA,106.0,102.0,0.6994376394703563,7.113580880738853,True,4.0,106.0,38.0,-7.113580880738853,-6.963442513076426,-6.414143241268497,,,,1,False
RESF1,50.0,35.0,7.837302308116454,23.383710127114032,True,50.0,15.0,23.0,-23.383710127114032,-15.76104459520284,-15.546407818997578,,,,0,False
RFX1,294.0,99.0,1.1092375297430743,11.197876923346964,True,195.0,294.0,165.0,-11.197876923346964,-10.08863939360389,-10.530355449659098,,,,0,False
RHBDF2,52.0,17.0,3.4162194102448904,15.92939406804547,True,35.0,33.0,52.0,-12.51317465780058,-15.92939406804547,-10.725739810343011,,,,0,False
RHEB,860.0,701.0,2.3562335817767828,11.539128040253292,True,159.0,860.0,81.0,-9.18289445847651,-11.539128040253292,-11.428585859346096,,,,0,False
RHOC,313.0,309.0,7.861072979300489,14.979926113391077,True,313.0,6.0,4.0,-7.118853134090588,-7.875195167819763,-14.979926113391077,,,,0,False
RHOF,476.0,186.0,3.872746962369796,19.34572165740857,True,476.0,394.0,290.0,-19.34572165740857,-15.472974695038776,-19.10956259690025,,,,0,False
RIC8B,61.0,60.0,0.5429009685102484,6.083195472823084,True,1.0,5.0,61.0,-5.540294504312835,-6.083195472823084,-5.966721529851624,,,,0,False
RICTOR,269.0,179.0,4.9111371739076635,15.648936221413903,True,218.0,39.0,269.0,-15.648936221413903,-11.11232557421354,-10.73779904750624,,,,0,False
RIPK1,438.0,356.0,2.6678249796471896,11.45450338138961,True,438.0,241.0,82.0,-11.45450338138961,-9.866757272430393,-8.78667840174242,,,,0,False
RIPOR1,166.0,147.0,0.6979357928399414,3.3954917273730816,True,166.0,89.0,19.0,-3.3954917273730816,-2.69755593453314,-2.7234914796343004,,,,0,False
RMND5A,378.0,280.0,9.91211852973758,29.26157300171027,True,284.0,378.0,4.0,-19.34945447197269,-29.26157300171027,-21.12411874227025,,,,0,False
RNASEH1,628.0,550.0,5.157068701062908,14.74719279525884,True,78.0,12.0,628.0,-9.590124094195932,-14.74719279525884,-10.123852263845702,,,,0,False
RNF111,319.0,313.0,1.2170460019657598,9.1627869233958,True,319.0,7.0,6.0,-7.94574092143004,-9.1627869233958,-7.182724054061064,,,,0,False
RNF145,69.0,66.0,2.3036379497891364,15.57931626461087,True,3.0,69.0,17.0,-14.535347691915344,-15.57931626461087,-12.231709742126208,,,,0,False
RNF181,72.0,57.0,2.7391515559475685,10.535120777465146,True,72.0,51.0,15.0,-7.795969221517577,-8.922700277805946,-10.535120777465146,,,,0,False
RNF19B,452.0,444.0,4.664283540647258,14.872342539129306,True,8.0,452.0,124.0,-14.872342539129306,-10.208058998482048,-10.533443744675518,,,,0,False
RNF8,233.0,108.0,2.728301593771949,17.523699986313733,True,125.0,26.0,233.0,-14.795398392541784,-17.523699986313733,-14.021705636248386,,,,0,False
RNFT1,414.0,393.0,1.4956431864034982,15.58949094812333,True,21.0,414.0,110.0,-14.093847761719832,-15.58949094812333,-14.60386962412142,,,,0,False
RNFT2,1104.0,1075.0,1.489054758191184,7.951538392036575,True,29.0,35.0,1104.0,-7.084985816783123,-5.595931058591939,-7.951538392036575,,,,0,True
ROBO3,65.0,65.0,0.7353999668722491,2.808248275691594,True,0.0,2.0,65.0,-2.072848308819345,-2.6752102070713057,-2.808248275691594,,,,0,False
RP9,103.0,102.0,2.318521638584643,6.221441901179903,True,1.0,1.0,103.0,-3.9029202625952593,-6.221441901179903,-5.357304330868653,,,,0,False
RPE,326.0,317.0,0.9529314233200336,8.965289290504304,True,9.0,117.0,326.0,-8.394172866104492,-8.965289290504304,-7.441241442784459,,,,0,False
RPRD2,2755.0,1247.0,4.69737731012653,20.734810949274507,True,1508.0,1823.0,2755.0,-20.734810949274507,-16.728204589535565,-16.037433639147977,,,,0,False
RPTOR,1029.0,517.0,5.887149485638812,8.996295275585782,True,639.0,1029.0,122.0,-3.1091457899469703,-8.996295275585782,-3.213862188238025,,,,1,False
RPUSD3,1238.0,1225.0,4.591176712715777,15.445054294412149,True,13.0,1.0,1238.0,-10.853877581696372,-15.445054294412149,-13.10590808706062,,,,0,True
RRAGA,1732.0,1602.0,0.8825491738283038,9.1759034644529,True,130.0,358.0,1732.0,-8.293354290624595,-9.1759034644529,-8.137100313545927,0.8864753653087472,0.0192670341100712,,0,False
RRAGC,1319.0,1270.0,5.150630196000963,12.975686076752396,True,49.0,88.0,1319.0,-12.975686076752396,-10.024878713671002,-7.825055880751433,,,,0,True
RREB1,77.0,29.0,0.1566493735117173,8.367022565092013,True,48.0,77.0,35.0,-8.367022565092013,-8.26100476184279,-8.210373191580295,,,,0,False
RRM2B,354.0,326.0,0.7503307350318131,5.748345207877301,True,28.0,123.0,354.0,-5.748345207877301,-5.282008425904134,-4.998014472845488,,,,0,False
RSBN1L,179.0,175.0,4.610181708794432,29.180599558878978,True,4.0,179.0,40.0,-28.03210551490424,-29.180599558878978,-23.42192380610981,,,,0,False
RWDD2B,720.0,530.0,3.541751924017616,12.558442332931032,True,190.0,720.0,1.0,-9.016690408913416,-12.558442332931032,-11.211432365869548,,,,0,False
RXRB,422.0,192.0,4.312368511383976,4.545801023073518,True,308.0,116.0,422.0,-0.2334325116895421,-1.102363803914818,-4.545801023073518,,,,0,False
SACM1L,707.0,700.0,1.775530995226461,5.75903579873691,True,707.0,129.0,7.0,-3.983504803510449,-4.896754870070173,-5.75903579873691,,,,0,False
SAMD1,583.0,200.0,2.1365819767702963,17.82413038248046,True,383.0,485.0,583.0,-15.687548405710166,-17.82413038248046,-17.41381139455067,,,,0,False
SAP130,595.0,246.0,1.8328217665452744,5.611344787954698,True,349.0,595.0,573.0,-5.107904765578107,-3.2750829990328327,-5.611344787954698,,,,0,False
SAP30,153.0,113.0,6.11892716071913,20.326289587130184,True,40.0,9.0,153.0,-14.207362426411054,-18.48900507078149,-20.326289587130184,,,,0,False
SARS2,417.0,340.0,2.655974474150411,6.464650643569845,True,77.0,417.0,98.0,-3.808676169419434,-6.464650643569845,-3.7186134988500656,,,,0,False
SBDS,78.0,44.0,1.7107616110034582,7.163716141685933,True,34.0,7.0,78.0,-5.452954530682475,-7.163716141685933,-6.08469380609448,,,,0,False
SBF1,182.0,177.0,3.709388467110422,14.951443995260602,True,182.0,9.0,5.0,-14.951443995260602,-11.76270539242583,-11.24205552815018,,,,0,False
SCAF4,600.0,433.0,5.292312215820608,19.36044037954596,True,167.0,235.0,600.0,-14.068128163725351,-19.36044037954596,-15.050954738158737,,,,0,False
SCAF8,119.0,37.0,1.9463289848168852,12.322515544095832,True,82.0,59.0,119.0,-10.376186559278947,-12.322515544095832,-12.159024173956578,,,,0,False
SCD,136.0,135.0,12.583487247172204,21.64940577379461,True,1.0,2.0,136.0,-9.065918526622404,-16.274485693016874,-21.64940577379461,,,,0,False
SCYL3,882.0,662.0,1.145219773534231,6.076187458908701,True,220.0,541.0,882.0,-4.93096768537447,-5.650497772292724,-6.076187458908701,,,,0,False
SDHAF4,61.0,59.0,5.727237806687069,12.753532425173486,True,2.0,61.0,8.0,-7.026294618486417,-8.250842725922176,-12.753532425173486,,,,0,False
SEC14L2,1141.0,1070.0,3.235008429962635,7.582883508220385,True,1141.0,71.0,102.0,-4.34787507825775,-7.582883508220385,-6.56347890214773,,,,0,False
SEC24A,497.0,495.0,5.474565607608116,5.110213897206196,True,497.0,2.0,64.0,0.36435171040192,-2.899532401429633,-5.110213897206196,,,,0,False
SEC31A,60.0,59.0,0.6990987972001754,19.50673597462438,True,1.0,11.0,60.0,-18.807637177424205,-19.50673597462438,-18.450876214170982,,,,0,False
SEC62,142.0,139.0,3.697623757735247,18.005860112740336,True,142.0,3.0,7.0,-14.30823635500509,-18.005860112740336,-13.837948808408418,,,,0,False
SEC63,647.0,354.0,7.298667123140126,16.375307384692654,True,293.0,306.0,647.0,-9.076640261552528,-16.375307384692654,-13.48839681913968,,,,0,False
SEMA4C,79.0,77.0,1.167316999186009,6.492459320509304,True,79.0,4.0,2.0,-6.28650280636252,-5.119185807176511,-6.492459320509304,,,,0,False
SENP5,5172.0,1843.0,8.752531653759274,38.700746284832434,True,3329.0,5172.0,2798.0,-29.94821463107316,-38.700746284832434,-32.91260145603273,0.4073313098017,0.9999757537024356,2.0,0,False
SERGEF,90.0,88.0,4.354785968770221,16.435499995052687,True,2.0,14.0,90.0,-12.080714026282466,-10.771715870939492,-16.435499995052687,,,,0,False
SESTD1,200.0,194.0,1.1078124413455597,4.473253220909025,True,200.0,6.0,8.0,-3.3654407795634653,-2.9709053321256413,-4.473253220909025,,,,0,False
SET,92.0,83.0,6.044941112723684,15.714912082788292,True,9.0,8.0,92.0,-9.669970970064607,-15.714912082788292,-8.503788400998971,,,,0,False
SETD7,69.0,69.0,4.729190565905922,6.5048488442132975,True,0.0,17.0,69.0,-1.775658278307375,-5.105878845505486,-6.5048488442132975,,,,0,False
SETDB1,2291.0,1107.0,6.572661335900161,33.902746771292264,True,2291.0,1309.0,1184.0,-27.330085435392103,-33.902746771292264,-31.365827208693588,0.3043910358837762,0.9999999999998964,,0,False
SFXN1,713.0,660.0,25.50141809813951,51.19797576894306,True,53.0,179.0,713.0,-25.69655767080355,-51.19797576894306,-49.10350825360732,,,,0,False
SGF29,4869.0,1422.0,2.713109744019956,15.133699051276723,True,3447.0,4048.0,4869.0,-13.582372254865152,-15.133699051276723,-10.869262510845196,0.6060002377116417,0.4902195579775483,3.0,0,False
SH3D21,138.0,137.0,6.981780881011531,7.727634053140702,True,138.0,1.0,2.0,-0.7458531721291712,-1.1979948828319844,-7.727634053140702,,,,0,False
SH3GL1,325.0,318.0,5.093231792246401,7.618825279190101,True,325.0,7.0,171.0,-7.618825279190101,-4.234813544571302,-2.5255934869437,,,,0,False
SHLD1,487.0,202.0,1.9633216540415397,21.75722567556054,True,285.0,487.0,384.0,-19.793904021519,-21.75722567556054,-18.515640765297626,,,,0,False
SHMT2,188.0,179.0,9.275093895403591,18.394339931891427,True,9.0,23.0,188.0,-9.119246036487835,-18.394339931891427,-16.912900120753143,,,,0,False
SIAH2,69.0,47.0,9.943153051396145,18.36480896422989,True,22.0,59.0,69.0,-8.421655912833748,-18.36480896422989,-13.372425350669143,,,,0,False
SIK2,147.0,136.0,1.3702173009645042,7.453784589988223,True,147.0,38.0,11.0,-6.083567289023719,-7.453784589988223,-5.707128349522463,,,,0,False
SIK3,1810.0,1353.0,2.405206636325291,10.786330822408631,True,457.0,479.0,1810.0,-8.38112418608334,-10.786330822408631,-6.269396254250628,,,,0,False
SIMC1,53.0,38.0,1.0116601550553035,8.938237485586361,True,53.0,26.0,15.0,-7.926577330531058,-8.938237485586361,-8.860348011653086,,,,0,False
SIN3A,162.0,159.0,4.031139240067267,10.91922658752745,True,162.0,32.0,3.0,-10.91922658752745,-9.062575831890054,-6.888087347460184,,,,0,False
SIN3B,1614.0,359.0,3.7815943121144073,19.18032360599108,True,1255.0,1578.0,1614.0,-16.099738725992378,-19.18032360599108,-12.31814441387797,,,,0,False
SINHCAF,1211.0,1153.0,6.1344409262497415,11.266196880565142,True,58.0,1211.0,411.0,-5.1317559543154,-11.266196880565142,-7.972773901274397,,,,0,False
SIRT7,120.0,103.0,2.5444643857066644,7.05408636064575,True,120.0,111.0,17.0,-7.05408636064575,-6.461024203032989,-4.509621974939085,,,,0,False
