flagship,direction,pathway_name,overlap,query_size,p_value,fdr,expression_artifact_flag,pathway_size_bg
BCL10,up,Regulation of signaling by CBL,6,2771,0.2979163499657964,0.4824028423953815,False,17
BCL10,up,Response of Mtb to phagocytosis,6,2771,0.2979163499657964,0.4824028423953815,False,17
BCL10,up,Retrograde transport at the Trans-Golgi-Network,13,2771,0.2989723639133141,0.4835837143078742,False,41
BCL10,up,Glycerophospholipid biosynthesis,26,2771,0.3061742701296641,0.4946920521745664,False,87
BCL10,up,Cargo concentration in the ER,8,2771,0.3088720601211122,0.4985067055389814,False,24
BCL10,up,Telomere Maintenance,18,2771,0.3143757746400808,0.5068367608576466,False,59
BCL10,up,RAB geranylgeranylation,16,2771,0.3156484389143734,0.5083348091330496,False,52
BCL10,up,Post NMDA receptor activation events,14,2771,0.3162769172204891,0.5087933016155695,True,45
BCL10,up,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,5,2771,0.318373696029521,0.5093979136472336,True,14
BCL10,up,Keratan sulfate biosynthesis,5,2771,0.318373696029521,0.5093979136472336,False,14
BCL10,up,LDL clearance,5,2771,0.318373696029521,0.5093979136472336,False,14
BCL10,up,Regulation of RUNX1 Expression and Activity,5,2771,0.318373696029521,0.5093979136472336,False,14
BCL10,up,SUMOylation of transcription factors,5,2771,0.318373696029521,0.5093979136472336,False,14
BCL10,up,ATP-dependent chromatin remodelers,32,2771,0.3198813667456363,0.5112574760081443,False,109
BCL10,up,SUMOylation of intracellular receptors,7,2771,0.3293756866208359,0.5258640951443766,False,21
BCL10,up,Cellular response to hypoxia,15,2771,0.3322182435249282,0.5298308194147562,False,49
BCL10,up,FCGR3A-mediated IL10 synthesis,9,2771,0.3334167968755499,0.5305646656196881,False,28
BCL10,up,Post-translational protein phosphorylation,13,2771,0.3337538538458983,0.5305646656196881,True,42
BCL10,up,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,9,2771,0.3334167968755499,0.5305646656196881,False,28
BCL10,up,Activation of gene expression by SREBF (SREBP),11,2771,0.3343825653002752,0.5309937732236131,False,35
BCL10,up,Antimicrobial mechanism of IFN-stimulated genes,42,2771,0.3410907547986258,0.5376850162423628,False,146
BCL10,up,CS/DS degradation,4,2771,0.3422292468245309,0.5376850162423628,False,11
BCL10,up,Cardiogenesis,4,2771,0.3422292468245309,0.5376850162423628,False,11
BCL10,up,FRS-mediated FGFR1 signaling,4,2771,0.3422292468245309,0.5376850162423628,False,11
BCL10,up,Formation of the dystrophin-glycoprotein complex (DGC),4,2771,0.3422292468245309,0.5376850162423628,False,11
BCL10,up,HS-GAG degradation,4,2771,0.3422292468245309,0.5376850162423628,False,11
BCL10,up,Interleukin-15 signaling,4,2771,0.3422292468245309,0.5376850162423628,False,11
BCL10,up,Mechanical load activates signaling by PIEZO1 and integrins in osteocytes,4,2771,0.3422292468245309,0.5376850162423628,False,11
BCL10,up,Receptor Mediated Mitophagy,4,2771,0.3422292468245309,0.5376850162423628,False,11
BCL10,up,WNT5A-dependent internalization of FZD4,4,2771,0.3422292468245309,0.5376850162423628,False,11
BCL10,up,HATs acetylate histones,23,2771,0.3481221761214337,0.5463635425871919,False,78
BCL10,up,Infection with Mycobacterium tuberculosis,6,2771,0.3527743011048601,0.5524930853282465,False,18
BCL10,up,"Interleukin-3, Interleukin-5 and GM-CSF signaling",12,2771,0.3527343410845049,0.5524930853282465,False,39
BCL10,up,MAPK targets/ Nuclear events mediated by MAP kinases,8,2771,0.355248572587126,0.5546074761908718,False,25
BCL10,up,NR1H2 and NR1H3-mediated signaling,10,2771,0.3546925291616297,0.5546074761908718,False,32
BCL10,up,Plasma lipoprotein clearance,8,2771,0.355248572587126,0.5546074761908718,False,25
BCL10,up,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes,19,2771,0.3564659638877454,0.5547524990051138,False,64
BCL10,up,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,19,2771,0.3564659638877454,0.5547524990051138,False,64
BCL10,up,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,19,2771,0.3564659638877454,0.5547524990051138,False,64
BCL10,up,Degradation of beta-catenin by the destruction complex,17,2771,0.3607399873248535,0.5608142660092261,False,57
BCL10,up,Alpha-protein kinase 1 signaling pathway,3,2771,0.3711432100291699,0.5686252079121857,False,8
BCL10,up,Competing endogenous RNAs (ceRNAs) regulate PTEN translation,3,2771,0.3711432100291699,0.5686252079121857,True,8
BCL10,up,Formation of apoptosome,3,2771,0.3711432100291699,0.5686252079121857,False,8
BCL10,up,IL-6-type cytokine receptor ligand interactions,3,2771,0.3711432100291699,0.5686252079121857,False,8
BCL10,up,Long-term potentiation,3,2771,0.3711432100291699,0.5686252079121857,False,8
BCL10,up,MAPK1 (ERK2) activation,3,2771,0.3711432100291699,0.5686252079121857,False,8
BCL10,up,NoRC negatively regulates rRNA expression,13,2771,0.3693213354188319,0.5686252079121857,True,43
BCL10,up,PI3K/AKT activation,3,2771,0.3711432100291699,0.5686252079121857,False,8
BCL10,up,Regulation of the apoptosome activity,3,2771,0.3711432100291699,0.5686252079121857,False,8
BCL10,up,Synaptic adhesion-like molecules,3,2771,0.3711432100291699,0.5686252079121857,False,8
BCL10,up,Synthesis of Leukotrienes (LT) and Eoxins (EX),3,2771,0.3711432100291699,0.5686252079121857,False,8
BCL10,up,TNFR2 non-canonical NF-kB pathway,20,2771,0.3685006480543848,0.5686252079121857,False,68
BCL10,up,Vitamin C (ascorbate) metabolism,3,2771,0.3711432100291699,0.5686252079121857,False,8
BCL10,up,WNT ligand biogenesis and trafficking,3,2771,0.3711432100291699,0.5686252079121857,False,8
BCL10,up,Loss of Nlp from mitotic centrosomes,18,2771,0.3736033053810699,0.571211665252049,True,61
BCL10,up,Loss of proteins required for interphase microtubule organization from the centrosome,18,2771,0.3736033053810699,0.571211665252049,False,61
BCL10,up,Activation of AMPK downstream of NMDARs,5,2771,0.380060841872655,0.5739694346648259,True,15
BCL10,up,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",7,2771,0.3799207993326198,0.5739694346648259,False,22
BCL10,up,Condensation of Prophase Chromosomes,7,2771,0.3799207993326198,0.5739694346648259,False,22
BCL10,up,DAG and IP3 signaling,9,2771,0.3771757774798566,0.5739694346648259,False,29
BCL10,up,Disassembly of the destruction complex and recruitment of AXIN to the membrane,7,2771,0.3799207993326198,0.5739694346648259,False,22
BCL10,up,Diseases associated with O-glycosylation of proteins,7,2771,0.3799207993326198,0.5739694346648259,False,22
BCL10,up,Formation of Senescence-Associated Heterochromatin Foci (SAHF),5,2771,0.380060841872655,0.5739694346648259,False,15
BCL10,up,Insulin processing,5,2771,0.380060841872655,0.5739694346648259,False,15
BCL10,up,Ion homeostasis,9,2771,0.3771757774798566,0.5739694346648259,False,29
BCL10,up,PI3K Cascade,7,2771,0.3799207993326198,0.5739694346648259,False,22
BCL10,up,Peroxisomal lipid metabolism,7,2771,0.3799207993326198,0.5739694346648259,False,22
BCL10,up,Signaling by BMP,5,2771,0.380060841872655,0.5739694346648259,False,15
BCL10,up,RNA Polymerase I Transcription,14,2771,0.3844476189873772,0.5800025240584284,False,47
BCL10,up,Dengue Virus Genome Translation and Replication,19,2771,0.3856832540107151,0.5812741506475136,True,65
BCL10,up,Maturation of DENV proteins,12,2771,0.39020939699101,0.5874973627128126,False,40
BCL10,up,Maternal to zygotic transition (MZT),17,2771,0.3918164275149635,0.5893173909777906,False,58
BCL10,up,Centrosome maturation,20,2771,0.3970684075024855,0.5960053175493698,False,69
BCL10,up,Recruitment of mitotic centrosome proteins and complexes,20,2771,0.3970684075024855,0.5960053175493698,True,69
BCL10,up,Activation of NMDA receptors and postsynaptic events,15,2771,0.3983470834501917,0.5973188282738436,True,51
BCL10,up,GPVI-mediated activation cascade,8,2771,0.4022940930962923,0.6020174497295375,False,26
BCL10,up,SWI/SNF chromatin remodelers,8,2771,0.4022940930962923,0.6020174497295375,False,26
BCL10,up,ISG15 antiviral mechanism,18,2771,0.4038762773846661,0.6031653789397636,False,62
BCL10,up,L1CAM interactions,18,2771,0.4038762773846661,0.6031653789397636,False,62
BCL10,up,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,4,2771,0.4129111184794714,0.607529705812113,True,12
BCL10,up,CHD chromatin remodelers,24,2771,0.410763610063511,0.607529705812113,False,84
BCL10,up,Early Phase of HIV Life Cycle,4,2771,0.4129111184794714,0.607529705812113,False,12
BCL10,up,Formation of WDR5-containing histone-modifying complexes,11,2771,0.4129560027344497,0.607529705812113,False,37
BCL10,up,KSRP (KHSRP) binds and destabilizes mRNA,4,2771,0.4129111184794714,0.607529705812113,True,12
BCL10,up,PKA activation,4,2771,0.4129111184794714,0.607529705812113,False,12
BCL10,up,Regulation of TP53 Activity through Association with Co-factors,4,2771,0.4129111184794714,0.607529705812113,False,12
BCL10,up,Sema3A PAK dependent Axon repulsion,4,2771,0.4129111184794714,0.607529705812113,False,12
BCL10,up,Surfactant metabolism,4,2771,0.4129111184794714,0.607529705812113,False,12
BCL10,up,TP53 Regulates Transcription of Cell Death Genes,11,2771,0.4129560027344497,0.607529705812113,False,37
BCL10,up,Transcriptional regulation by small RNAs,6,2771,0.4082515465203684,0.607529705812113,False,19
BCL10,up,Transcriptional regulation of brown and beige adipocyte differentiation,6,2771,0.4082515465203684,0.607529705812113,False,19
BCL10,up,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,6,2771,0.4082515465203684,0.607529705812113,False,19
BCL10,up,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",4,2771,0.4129111184794714,0.607529705812113,True,12
BCL10,up,VLDLR internalisation and degradation,4,2771,0.4129111184794714,0.607529705812113,False,12
BCL10,up,SUMO E3 ligases SUMOylate target proteins,39,2771,0.4178327918778696,0.6140938748552602,False,139
BCL10,up,O-linked glycosylation,14,2771,0.4191719522748065,0.6154508823082476,False,48
BCL10,up,Circadian clock,25,2771,0.4201237328682269,0.6162369917195003,False,88
BCL10,up,VEGFR2 mediated vascular permeability,7,2771,0.4306810159895849,0.6310969343213719,False,23
BCL10,up,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,5,2771,0.4414976047526366,0.6394185773236252,True,16
BCL10,up,Basigin interactions,5,2771,0.4414976047526366,0.6394185773236252,False,16
BCL10,up,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",5,2771,0.4414976047526366,0.6394185773236252,False,16
BCL10,up,Diseases of mitotic cell cycle,10,2771,0.4378533303425889,0.6394185773236252,True,34
BCL10,up,Negative epigenetic regulation of rRNA expression,13,2771,0.4415444500167196,0.6394185773236252,True,45
BCL10,up,Nephrin family interactions,5,2771,0.4414976047526366,0.6394185773236252,False,16
BCL10,up,Processive synthesis on the C-strand of the telomere,5,2771,0.4414976047526366,0.6394185773236252,False,16
BCL10,up,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,10,2771,0.4378533303425889,0.6394185773236252,False,34
BCL10,up,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),13,2771,0.4415444500167196,0.6394185773236252,False,45
BCL10,up,"Respiratory syncytial virus (RSV) genome replication, transcription and translation",5,2771,0.4414976047526366,0.6394185773236252,True,16
BCL10,up,Synthesis of PIPs at the early endosome membrane,5,2771,0.4414976047526366,0.6394185773236252,False,16
BCL10,up,Translesion Synthesis by POLH,5,2771,0.4414976047526366,0.6394185773236252,False,16
BCL10,up,G1/S DNA Damage Checkpoints,16,2771,0.443629492417786,0.6411832507600813,False,56
BCL10,up,Meiosis,16,2771,0.443629492417786,0.6411832507600813,False,56
BCL10,up,Nuclear events mediated by NFE2L2,19,2771,0.4448363892972538,0.6423003474731079,False,67
BCL10,up,Eicosanoid ligand-binding receptors,3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,"GABA synthesis, release, reuptake and degradation",3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,Interleukin-2 signaling,3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,MAPK3 (ERK1) activation,3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,MET activates RAP1 and RAC1,3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,MET receptor recycling,3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,O-glycosylation of TSR domain-containing proteins,3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,PI-3K cascade:FGFR1,3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,PI5P Regulates TP53 Acetylation,3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,Processing and activation of SUMO,3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,STING mediated induction of host immune responses,3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,Termination of translesion DNA synthesis,8,2771,0.4493132748992106,0.647437448122562,False,27
BCL10,up,Transport of nucleotide sugars,3,2771,0.4545185868914472,0.647437448122562,False,9
BCL10,up,Metabolism of proteins,351,2771,0.4594926959554056,0.6538934519365388,False,1294
BCL10,up,Metalloprotease DUBs,6,2771,0.4632399324284328,0.6579607485547798,False,20
BCL10,up,SRP-dependent cotranslational protein targeting to membrane,6,2771,0.4632399324284328,0.6579607485547798,True,20
BCL10,up,AURKA Activation by TPX2,18,2771,0.4648129725566162,0.6589579306066596,False,64
BCL10,up,Meiotic recombination,9,2771,0.4652685863329047,0.6589579306066596,False,31
BCL10,up,SUMOylation,40,2771,0.4652777280297022,0.6589579306066596,False,145
BCL10,up,Regulation of PD-L1(CD274) Post-translational modification,19,2771,0.474435962432244,0.6712860653917029,True,68
BCL10,up,Acyl chain remodelling of PC,4,2771,0.481740010553944,0.6738896177881258,False,13
BCL10,up,ERKs are inactivated,4,2771,0.481740010553944,0.6738896177881258,False,13
BCL10,up,"Inactivation, recovery and regulation of the phototransduction cascade",4,2771,0.481740010553944,0.6738896177881258,False,13
BCL10,up,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),4,2771,0.481740010553944,0.6738896177881258,False,13
BCL10,up,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),4,2771,0.481740010553944,0.6738896177881258,False,13
BCL10,up,Molecules associated with elastic fibres,4,2771,0.481740010553944,0.6738896177881258,False,13
BCL10,up,PKMTs methylate histone lysines,10,2771,0.4792416363595139,0.6738896177881258,False,35
BCL10,up,Peroxisomal protein import,13,2771,0.4775855318652461,0.6738896177881258,False,46
BCL10,up,Processive synthesis on the lagging strand,4,2771,0.481740010553944,0.6738896177881258,False,13
BCL10,up,SARS-CoV-2 activates/modulates innate and adaptive immune responses,23,2771,0.4814101790912868,0.6738896177881258,False,83
BCL10,up,The phototransduction cascade,4,2771,0.481740010553944,0.6738896177881258,False,13
BCL10,up,Translesion synthesis by REV1,4,2771,0.481740010553944,0.6738896177881258,False,13
BCL10,up,Phase I - Functionalization of compounds,11,2771,0.4916907621523206,0.6868074784377353,False,39
BCL10,up,SLC-mediated transmembrane transport,31,2771,0.4919026534756752,0.6868074784377353,False,113
BCL10,up,Cellular response to starvation,15,2771,0.4986376865591657,0.6935952266149262,False,54
BCL10,up,Inositol phosphate metabolism,15,2771,0.4986376865591657,0.6935952266149262,False,54
BCL10,up,SARS-CoV-2-host interactions,32,2771,0.4986387304853253,0.6935952266149262,False,117
BCL10,up,TCF dependent signaling in response to WNT,32,2771,0.4986387304853253,0.6935952266149262,False,117
BCL10,up,Assembly of the ORC complex at the origin of replication,5,2771,0.5013231275804866,0.6940675667157344,False,17
BCL10,up,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,5,2771,0.5013231275804866,0.6940675667157344,False,17
BCL10,up,Formation of ATP by chemiosmotic coupling,5,2771,0.5013231275804866,0.6940675667157344,False,17
BCL10,up,Gap junction trafficking and regulation,5,2771,0.5013231275804866,0.6940675667157344,False,17
BCL10,up,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,5,2771,0.5013231275804866,0.6940675667157344,False,17
BCL10,up,Regulation of CDH1 Function,12,2771,0.502933204603053,0.6956459278621667,False,43
BCL10,up,Aberrant regulation of mitotic cell cycle due to RB1 defects,9,2771,0.5085374782694906,0.7014310045096422,True,32
BCL10,up,Protein-protein interactions at synapses,9,2771,0.5085374782694906,0.7014310045096422,False,32
BCL10,up,Visual phototransduction,9,2771,0.5085374782694906,0.7014310045096422,False,32
BCL10,up,Recruitment of NuMA to mitotic centrosomes,20,2771,0.5120739348866952,0.7056512324323173,True,73
BCL10,up,RAF-independent MAPK1/3 activation,6,2771,0.5167856307514721,0.7108203843049988,False,21
BCL10,up,RHOBTB2 GTPase cycle,6,2771,0.5167856307514721,0.7108203843049988,False,21
BCL10,up,Regulation of endogenous retroelements by KRAB-ZFP proteins,14,2771,0.5226516366433125,0.7182213762600766,False,51
BCL10,up,HIV Infection,44,2771,0.5278412109904681,0.7246799557197521,False,163
BCL10,up,CD28 dependent Vav1 pathway,3,2771,0.5328065896839633,0.7247736697906854,False,10
BCL10,up,Cohesin Loading onto Chromatin,3,2771,0.5328065896839633,0.7247736697906854,False,10
BCL10,up,Cyclin D associated events in G1,11,2771,0.5301836937652322,0.7247736697906854,False,40
BCL10,up,Formation of the cornified envelope,3,2771,0.5328065896839633,0.7247736697906854,False,10
