target_gene,directionality_index,binom_fdr,binom_p,footprint_class,signed_net,primary_rank,n_hits,neglog10fdr
DUSP18,-0.5384615384615384,0.2539655669461704,0.09228515625,net_reduced_on_KO,-7,,13,0.5952251617224901
DUSP8,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
TMEM80,-0.4666666666666667,0.3038474462365591,0.1184692382812499,net_reduced_on_KO,-7,,15,0.5173444094401838
EAF2,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
ABTB3,-0.5384615384615384,0.2539655669461704,0.09228515625,net_reduced_on_KO,-7,,13,0.5952251617224901
PPP1R3D,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
ZNF865,-0.6363636363636364,0.1887266678748126,0.0654296875,net_reduced_on_KO,-7,,11,0.7241667278553954
ACP2,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
PIK3CB,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
TMEM19,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
PIGX,-0.3043478260869565,0.4759210526315789,0.2100396156311035,net_reduced_on_KO,-7,,23,0.32246508351917164
EIF4E2,-0.1794871794871795,0.6099881865207722,0.3367836351899315,net_reduced_on_KO,-7,,39,0.2146785757736939
PIGS,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
PIF1,-0.6363636363636364,0.1887266678748126,0.0654296875,net_reduced_on_KO,-7,,11,0.7241667278553954
TMEM165,-0.4117647058823529,0.3440261823959772,0.143463134765625,net_reduced_on_KO,-7,,17,0.4634085038314053
PRICKLE3,-0.6363636363636364,0.1887266678748126,0.0654296875,net_reduced_on_KO,-7,,11,0.7241667278553954
PRKACA,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
EMC10,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
PRKCB,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
TMEM116,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
PGM2L1,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
ENOPH1,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
ZNF780A,-0.4117647058823529,0.3440261823959772,0.143463134765625,net_reduced_on_KO,-7,,17,0.4634085038314053
PFKFB4,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
EPOR,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
ZNF547,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
MYO19,-0.4117647058823529,0.3440261823959772,0.143463134765625,net_reduced_on_KO,-7,,17,0.4634085038314053
NDUFB5,-0.3333333333333333,0.4340563564264252,0.1892471313476562,net_reduced_on_KO,-7,,21,0.36245387948275914
APBB3,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
CPT1A,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
AP5M1,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
AP3M2,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
FTL,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
GALT,-0.4666666666666667,0.3038474462365591,0.1184692382812499,net_reduced_on_KO,-7,,15,0.5173444094401838
AR,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
RBM43,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
APH1A,-0.2258064516129032,0.5283405197355431,0.2810415150597691,net_reduced_on_KO,-7,,31,0.27708608092248793
TTLL5,-1.0,0.0592200052392595,0.015625,net_reduced_on_KO,-7,,7,1.2275315585242037
RBM38,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
TBC1D22A,-0.7777777777777778,0.1245203253525264,0.0390625,net_reduced_on_KO,-7,,9,0.9047597532431179
FUT7,-0.4666666666666667,0.3038474462365591,0.1184692382812499,net_reduced_on_KO,-7,,15,0.5173444094401838
FOXD2,-0.2413793103448276,0.5023178678138073,0.26493089646101,net_reduced_on_KO,-7,,29,0.29902137339345486
ZNF519,-0.6363636363636364,0.1887266678748126,0.0654296875,net_reduced_on_KO,-7,,11,0.7241667278553954
TAX1BP3,-0.6363636363636364,0.1887266678748126,0.0654296875,net_reduced_on_KO,-7,,11,0.7241667278553954
NIPSNAP1,-0.4117647058823529,0.3440261823959772,0.143463134765625,net_reduced_on_KO,-7,,17,0.4634085038314053
NHLRC3,-0.6363636363636364,0.1887266678748126,0.0654296875,net_reduced_on_KO,-7,,11,0.7241667278553954
HS2ST1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
MAN1B1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
EVL,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
ANXA7,-0.5714285714285714,0.1755159096815971,0.057373046875,net_reduced_on_KO,-8,,14,0.7556835106866987
ZNF688,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
NKRF,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
ARHGEF18,-0.4444444444444444,0.2639462324233557,0.09625244140625,net_reduced_on_KO,-8,,18,0.5784845327515795
RGPD2,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
PBX3,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
SCRN2,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
MADD,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
TRAK2,-0.2857142857142857,0.4251507827270208,0.1849333420395851,net_reduced_on_KO,-8,,28,0.37145701702559886
PSKH1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
SEC22C,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
BOLA1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
ZNF485,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
MAP2K2,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
EXOG,-0.4,0.3038474462365591,0.1153182983398437,net_reduced_on_KO,-8,,20,0.5173444094401838
STRIP1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
STRN,-0.3076923076923077,0.3961649684001161,0.1686375439167022,net_reduced_on_KO,-8,,26,0.40212393037032884
FAM227B,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
CEP83,-0.1142857142857142,0.6809768458690253,0.4029630750460797,net_reduced_on_KO,-8,,70,0.16686765443415685
FAM222A,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
AKT1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
S100A1,-0.2105263157894736,0.4865078829726076,0.2558750795433298,net_reduced_on_KO,-8,,38,0.3129101183889113
ZNF652,-0.2,0.5052256703464062,0.2681872510547691,net_reduced_on_KO,-8,,40,0.29651459119952067
NICOL1,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
AREL1,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
THADA,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
STX11,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
BFAR,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
ZNF322,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
P3H3,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
DBNL,-0.4,0.3038474462365591,0.1153182983398437,net_reduced_on_KO,-8,,20,0.5173444094401838
MAPKAPK2,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
BIVM,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
LRRC42,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
HNRNPLL,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
SEC61A2,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
CD200,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
CD53,-0.3636363636363636,0.3233561908747411,0.1338005065917968,net_reduced_on_KO,-8,,22,0.4903188197733051
EGR1,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
EFCAB7,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
XAF1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
ACBD6,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
SLC35A4,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
CCDC137,-0.0975609756097561,0.7361894170799806,0.439705429185822,net_reduced_on_KO,-8,,82,0.13301042994395929
CCDC127,-0.4,0.3038474462365591,0.1153182983398437,net_reduced_on_KO,-8,,20,0.5173444094401838
PPP1R37,-0.3636363636363636,0.3233561908747411,0.1338005065917968,net_reduced_on_KO,-8,,22,0.4903188197733051
SLC29A1,-0.4,0.3038474462365591,0.1153182983398437,net_reduced_on_KO,-8,,20,0.5173444094401838
CA7,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
SLC25A53,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
JHY,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
TMEM50B,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
DYRK1B,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
DYNLT2,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
GDF7,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
PLD2,-0.5,0.2149291095074579,0.076812744140625,net_reduced_on_KO,-8,,16,0.6677047606727597
GANC,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
SYNGAP1,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
DTX3L,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
KDM1B,-0.5,0.2149291095074579,0.076812744140625,net_reduced_on_KO,-8,,16,0.6677047606727597
KCTD10,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
GAL3ST4,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
RCAN3,-0.2222222222222222,0.4759210526315789,0.2429849540349096,net_reduced_on_KO,-8,,36,0.32246508351917164
SENP2,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
XPNPEP3,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
GIMAP8,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
ORMDL1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
PRNP,-0.5,0.2149291095074579,0.076812744140625,net_reduced_on_KO,-8,,16,0.6677047606727597
IFT122,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
SLFN12L,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
DESI2,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
NEK8,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
ZNF346,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
TMEM154,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
YJU2,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
ELOA,-0.3333333333333333,0.358756618801354,0.1515896320343017,net_reduced_on_KO,-8,,24,0.44520007776348886
TMEM161B,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
CCNB2,-0.5,0.2149291095074579,0.076812744140625,net_reduced_on_KO,-8,,16,0.6677047606727597
SFXN2,-0.4444444444444444,0.2639462324233557,0.09625244140625,net_reduced_on_KO,-8,,18,0.5784845327515795
SGCB,-0.125,0.652929154524355,0.3817327947933377,net_reduced_on_KO,-8,,64,0.18513393889076973
RBPJL,-0.0784313725490196,0.7745675340877143,0.4884344645326324,net_reduced_on_KO,-8,,102,0.11094071037349221
FUNDC2,-0.1142857142857142,0.6809768458690253,0.4029630750460797,net_reduced_on_KO,-8,,70,0.16686765443415685
EIF2AK2,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
CCDC7,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
TOR1AIP1,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
BBS1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
RUNX2,-0.1176470588235294,0.6698380305536964,0.3961248402970297,net_reduced_on_KO,-8,,68,0.1740301987030823
TEX30,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
NIN,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
ZMYM5,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
MTCP1,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
ZNF282,-0.5714285714285714,0.1755159096815971,0.057373046875,net_reduced_on_KO,-8,,14,0.7556835106866987
MPST,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
GNGT2,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
CIAO1,-0.2666666666666666,0.4583859814239099,0.2004884220659733,net_reduced_on_KO,-8,,30,0.3387686726360745
MFSD9,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
UHMK1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
ANAPC7,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
RAB5A,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
RNF146,-0.5714285714285714,0.1755159096815971,0.057373046875,net_reduced_on_KO,-8,,14,0.7556835106866987
MICAL2,-0.4,0.3038474462365591,0.1153182983398437,net_reduced_on_KO,-8,,20,0.5173444094401838
ST6GAL1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
GPR25,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
TCF7,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
AP3S1,-0.2105263157894736,0.4865078829726076,0.2558750795433298,net_reduced_on_KO,-8,,38,0.3129101183889113
RPH3AL,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
AZI2,-0.4,0.3038474462365591,0.1153182983398437,net_reduced_on_KO,-8,,20,0.5173444094401838
SPTY2D1,-0.2352941176470588,0.4759210526315789,0.2294810130260884,net_reduced_on_KO,-8,,34,0.32246508351917164
MID1IP1,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
ZMPSTE24,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
ZNF569,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
ALPK1,-0.2857142857142857,0.4251507827270208,0.1849333420395851,net_reduced_on_KO,-8,,28,0.37145701702559886
TCIRG1,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
CIB1,-0.2222222222222222,0.4759210526315789,0.2429849540349096,net_reduced_on_KO,-8,,36,0.32246508351917164
ZNF581,-0.3333333333333333,0.358756618801354,0.1515896320343017,net_reduced_on_KO,-8,,24,0.44520007776348886
ARV1,-0.5,0.2149291095074579,0.076812744140625,net_reduced_on_KO,-8,,16,0.6677047606727597
CYP51A1,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
HCFC1R1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
TCTA,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
BABAM2,-0.4,0.3038474462365591,0.1153182983398437,net_reduced_on_KO,-8,,20,0.5173444094401838
METTL5,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
ZFYVE16,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
HADHB,-0.5,0.2149291095074579,0.076812744140625,net_reduced_on_KO,-8,,16,0.6677047606727597
GORASP1,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
UPRT,-0.2857142857142857,0.4251507827270208,0.1849333420395851,net_reduced_on_KO,-8,,28,0.37145701702559886
TSSC4,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
NMRK1,-0.6666666666666666,0.1245203253525264,0.03857421875,net_reduced_on_KO,-8,,12,0.9047597532431179
RSF1,-0.2666666666666666,0.4583859814239099,0.2004884220659733,net_reduced_on_KO,-8,,30,0.3387686726360745
GP6,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
MOB1B,-0.1904761904761904,0.5267565708821776,0.2799562385289391,net_reduced_on_KO,-8,,42,0.2783900381971815
MTO1,-0.5,0.2149291095074579,0.076812744140625,net_reduced_on_KO,-8,,16,0.6677047606727597
RABL2B,-1.0,0.0324429535017221,0.0078125,net_reduced_on_KO,-8,,8,1.4888796158939126
FOXB1,-0.8,0.0781780526911468,0.021484375,net_reduced_on_KO,-8,,10,1.1069151514532998
YBX2,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
DHCR7,-0.5294117647058824,0.1532254558182092,0.049041748046875,net_reduced_on_KO,-9,,17,0.8146690780258535
LCMT2,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
SGO2,-0.6923076923076923,0.0811330335594207,0.0224609375,net_reduced_on_KO,-9,,13,1.0908022854730681
NPTXR,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
REXO1,-0.1428571428571428,0.5717347279529092,0.3135030532964528,net_reduced_on_KO,-9,,63,0.24280542734099855
ACVR1,-0.391304347826087,0.2560573410679788,0.0931396484375,net_reduced_on_KO,-9,,23,0.5916627685911083
IFT57,-1.0,0.0176832368585732,0.00390625,net_reduced_on_KO,-9,,9,1.7524382358642216
CD109,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
SFXN4,-0.6923076923076923,0.0811330335594207,0.0224609375,net_reduced_on_KO,-9,,13,1.0908022854730681
TANK,-0.1384615384615384,0.5848722438002159,0.3210841356849955,net_reduced_on_KO,-9,,65,0.23293898839976795
SERPINI1,-1.0,0.0176832368585732,0.00390625,net_reduced_on_KO,-9,,9,1.7524382358642216
SFRP1,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
PHF23,-0.0058327932598833,1.0,0.8386269790163066,net_reduced_on_KO,-9,,1543,-0.0
MPC1,-1.0,0.0176832368585732,0.00390625,net_reduced_on_KO,-9,,9,1.7524382358642216
FDXACB1,-1.0,0.0176832368585732,0.00390625,net_reduced_on_KO,-9,,9,1.7524382358642216
ADAMTS6,-0.3103448275862069,0.3279792442073612,0.1360459476709365,net_reduced_on_KO,-9,,29,0.4841536392499944
LILRA2,-0.4736842105263157,0.1852249243845873,0.063568115234375,net_reduced_on_KO,-9,,19,0.7323005738399949
NECAB3,-1.0,0.0176832368585732,0.00390625,net_reduced_on_KO,-9,,9,1.7524382358642216
C2orf76,-0.6,0.1161633583282582,0.03515625,net_reduced_on_KO,-9,,15,0.9349308408386457
ZNF566,-0.3103448275862069,0.3279792442073612,0.1360459476709365,net_reduced_on_KO,-9,,29,0.4841536392499944
PIGL,-0.6923076923076923,0.0811330335594207,0.0224609375,net_reduced_on_KO,-9,,13,1.0908022854730681
INSIG2,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
ACAA1,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
ZNF25,-1.0,0.0176832368585732,0.00390625,net_reduced_on_KO,-9,,9,1.7524382358642216
FKBP8,-0.1267605633802817,0.613996913580247,0.3424709984198679,net_reduced_on_KO,-9,,71,0.21183381195074852
FLOT2,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
CCDC102A,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
FLYWCH1,-0.6,0.1161633583282582,0.03515625,net_reduced_on_KO,-9,,15,0.9349308408386457
ZSCAN21,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
JMJD8,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
STC2,-1.0,0.0176832368585732,0.00390625,net_reduced_on_KO,-9,,9,1.7524382358642216
STIMATE-MUSTN1,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
PPIP5K2,-0.3333333333333333,0.3038474462365591,0.1220781207084655,net_reduced_on_KO,-9,,27,0.5173444094401838
PLEKHM1,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
ABCA1,-0.1304347826086956,0.608072096769756,0.3355576182340152,net_reduced_on_KO,-9,,69,0.21604492504804018
POLR3G,-0.8181818181818182,0.0471662300630563,0.01171875,net_reduced_on_KO,-9,,11,1.326368834974188
STK24,-0.5294117647058824,0.1532254558182092,0.049041748046875,net_reduced_on_KO,-9,,17,0.8146690780258535
NOMO2,-0.1384615384615384,0.5848722438002159,0.3210841356849955,net_reduced_on_KO,-9,,65,0.23293898839976795
STAP2,-0.5294117647058824,0.1532254558182092,0.049041748046875,net_reduced_on_KO,-9,,17,0.8146690780258535
ACBD5,-0.6,0.1161633583282582,0.03515625,net_reduced_on_KO,-9,,15,0.9349308408386457
ARMC2,-0.6923076923076923,0.0811330335594207,0.0224609375,net_reduced_on_KO,-9,,13,1.0908022854730681
PIGP,-0.3333333333333333,0.3038474462365591,0.1220781207084655,net_reduced_on_KO,-9,,27,0.5173444094401838
ARHGAP33,-0.4285714285714285,0.2187337205561507,0.0783538818359375,net_reduced_on_KO,-9,,21,0.6600842598403864
