gene,is_ctx_specific,delivery_modality,polarity,kinetic_archetype,avoid_tier,n_avoid_flags,avoid_flags,n_concept_modules,stimulation_gated,ctx_specific_de,de_Rest,de_Stim8hr,de_Stim48hr,loeuf,pli,breadth_max_de
TMX1,True,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,stim_switch(刺激開關),caution,1,泛效應(breadth top10%),0,True,2346.0,1.0,2347.0,1960.0,0.953116590555264,2.0870547825830695e-06,2347.0
TMX2,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),repressor,early_transient(早期瞬態),clear,0,,0,False,80.0,39.0,119.0,0.0,0.473,0.64745,119.0
TNFRSF10B,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,other(其他),clear,0,,0,False,266.0,267.0,8.0,1.0,0.848,0.00019928,267.0
TNPO1,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.06); 劑量敏感(pLI 1.00),0,False,738.0,711.0,769.0,1449.0,0.056,1.0,1449.0
TNRC6A,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.26); 劑量敏感(pLI 1.00),0,False,1490.0,57.0,45.0,1547.0,0.2557160301054788,1.0,1547.0
TOP2B,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.25); 劑量敏感(pLI 1.00),0,False,95.0,99.0,4.0,4.0,0.247,0.99989,99.0
TOR1A,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,49.0,78.0,29.0,59.0,1.058,0.00050557,78.0
TP53INP2,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),caution,1,泛效應(breadth top10%),0,False,1184.0,509.0,927.0,1693.0,0.542,0.8117,1693.0
TP53RK,False,待新模態 (無已知遞送方式),repressor,unknown,clear,0,,0,False,,3.0,78.0,,1.651,0.00077469,78.0
TP73,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.26); 劑量敏感(pLI 1.00),0,False,7.0,103.0,110.0,96.0,0.256,0.99696,110.0
TPD52,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,341.0,434.0,121.0,93.0,1.164,8.4929e-05,434.0
TPRG1L,False,待新模態 (無已知遞送方式),activator,late_sustained(晚期持續),clear,0,,0,False,50.0,9.0,7.0,59.0,1.486,8.4721e-07,59.0
TRAF3,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.22); 劑量敏感(pLI 1.00),0,False,737.0,1344.0,1626.0,607.0,0.224,0.99869,1626.0
TRAPPC13,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,123.0,3.0,126.0,6.0,0.697,0.0024066,126.0
TRIB2,False,小分子 (胞內可成藥口袋),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.24); 劑量敏感(pLI 0.98),0,False,105.0,108.0,101.0,3.0,0.24,0.98349,108.0
TRIM14,False,待新模態 (無已知遞送方式),activator,other(其他),clear,0,,0,False,127.0,139.0,12.0,21.0,0.867,0.004522,139.0
TRIM25,False,小分子 (胞內可成藥口袋),activator,other(其他),clear,0,,0,False,23.0,27.0,50.0,44.0,0.591,0.0041202,50.0
TRIM39,False,待新模態 (無已知遞送方式),activator,other(其他),high_risk,2,高遺傳約束(LOEUF 0.27); 劑量敏感(pLI 0.99),0,False,14.0,53.0,39.0,39.0,0.269,0.99474,53.0
TRIP12,False,待新模態 (無已知遞送方式),mixed,other(其他),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.06); 劑量敏感(pLI 1.00),0,False,1249.0,2013.0,1830.0,764.0,0.06,1.0,2013.0
TRMT10C,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,333.0,9.0,10.0,342.0,1.139,9.7105e-05,342.0
TRMT61A,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,98.0,148.0,241.0,50.0,0.966,0.024387,241.0
TRRAP,False,小分子 (胞內可成藥口袋),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.06); 劑量敏感(pLI 1.00),0,False,689.0,568.0,1257.0,35.0,0.06,1.0,1257.0
TRUB1,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,108.0,109.0,2.0,1.0,1.125,2.3333e-06,109.0
TSC1,False,小分子 (胞內可成藥口袋),mixed,other(其他),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.12); 劑量敏感(pLI 1.00),0,False,1329.0,1676.0,347.0,1199.0,0.118,1.0,1676.0
TSFM,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,366.0,1.0,4.0,367.0,1.453,1.9197e-09,367.0
TSPYL1,False,待新模態 (無已知遞送方式),activator,late_sustained(晚期持續),clear,0,,0,False,48.0,2.0,7.0,50.0,1.321,5.621e-07,50.0
TSPYL5,False,待新模態 (無已知遞送方式),repressor,other(其他),caution,1,泛效應(breadth top10%),0,False,434.0,1799.0,2233.0,1594.0,0.448,0.84935,2233.0
TTC39C,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,331.0,333.0,4.0,2.0,0.576,0.00043602,333.0
TTC5,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),clear,0,,0,False,145.0,170.0,231.0,25.0,0.794,4.6155e-06,231.0
TTC7A,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,106.0,4.0,110.0,2.0,1.285,1.5359e-31,110.0
TWF1,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,233.0,234.0,117.0,1.0,0.855,2.087e-05,234.0
TWNK,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,570.0,232.0,219.0,802.0,,,802.0
TXNIP,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,35.0,22.0,48.0,57.0,0.549,0.15918,57.0
TXNL1,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,170.0,173.0,201.0,3.0,0.395,0.88904,201.0
TYK2,False,小分子 (胞內可成藥口袋),activator,late_sustained(晚期持續),clear,0,,0,False,20.0,34.0,29.0,54.0,0.564,4.4963e-08,54.0
U2SURP,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.08); 劑量敏感(pLI 1.00),0,False,58.0,68.0,15.0,10.0,0.077,1.0,68.0
UBAC1,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,36.0,22.0,58.0,22.0,0.745,0.0014517,58.0
UBC,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,1223.0,1272.0,373.0,49.0,0.636,0.14161,1272.0
UBE2E1,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,96.0,60.0,27.0,156.0,0.57,0.70538,156.0
UBE2E2,True,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),high_risk,2,泛效應(breadth top10%); 劑量敏感(pLI 0.99),0,True,1520.0,4.0,1524.0,128.0,0.4786828092559536,0.9869808341742088,1524.0
UBE2F,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),caution,1,劑量敏感(pLI 0.92),0,False,94.0,8.0,102.0,27.0,0.377,0.92267,102.0
UBE2G2,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,115.0,130.0,245.0,74.0,0.863,0.099496,245.0
UBE2H,False,待新模態 (無已知遞送方式),repressor,other(其他),caution,1,劑量敏感(pLI 0.94),0,False,229.0,237.0,191.0,8.0,0.355,0.94063,237.0
UBE2I,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.29); 劑量敏感(pLI 0.96),0,False,296.0,438.0,730.0,734.0,0.287,0.96496,734.0
UBE2J1,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,51.0,2.0,14.0,53.0,0.495,0.43658,53.0
UBE2L3,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.27); 劑量敏感(pLI 1.00),0,False,969.0,1905.0,2874.0,1071.0,0.266852087256841,0.9990778906806628,2874.0
UBE2V2,True,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,True,1401.0,43.0,32.0,1444.0,1.246,0.03351,1444.0
UBIAD1,False,抗體 (表面但胞外域有限),mixed,late_sustained(晚期持續),clear,0,,0,False,150.0,4.0,90.0,154.0,1.026,0.019529,154.0
UBL3,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,67.0,75.0,8.0,10.0,0.544,0.73544,75.0
UBL7,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,295.0,1.0,296.0,1.0,0.767,0.0011746,296.0
UBR4,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.10); 劑量敏感(pLI 1.00),0,False,699.0,1209.0,585.0,510.0,0.095,1.0,1209.0
UBR5,False,抗體 (表面但胞外域有限),mixed,other(其他),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.07); 劑量敏感(pLI 1.00),0,False,509.0,1197.0,1706.0,1303.0,0.073,1.0,1706.0
UBXN1,False,小分子 (胞內可成藥口袋),mixed,other(其他),caution,1,泛效應(breadth top10%),0,False,3900.0,4440.0,3444.0,540.0,0.7192906263671383,0.0043143101729293,4440.0
UBXN6,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,135.0,27.0,21.0,162.0,0.878,5.4834e-06,162.0
UFC1,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,112.0,123.0,31.0,11.0,0.905,0.0036155,123.0
UFL1,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,671.0,650.0,1321.0,734.0,0.843,1.1708e-12,1321.0
UFM1,False,待新模態 (無已知遞送方式),mixed,other(其他),caution,1,泛效應(breadth top10%),0,False,609.0,1670.0,2279.0,1385.0,1.0211132528084477,0.0165244005244548,2279.0
UGDH,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,954.0,966.0,194.0,12.0,0.722,0.00068341,966.0
UGGT1,False,小分子 (胞內可成藥口袋),repressor,other(其他),clear,0,,0,False,34.0,52.0,22.0,18.0,0.491,5.1934e-10,52.0
ULK4,False,小分子 (胞內可成藥口袋),repressor,early_transient(早期瞬態),clear,0,,0,False,59.0,39.0,98.0,3.0,1.095,4.4336e-38,98.0
UQCC1,False,待新模態 (無已知遞送方式),repressor,unknown,clear,0,,0,False,,3.0,153.0,,1.039,3.1978e-08,153.0
UQCRB,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,219.0,360.0,440.0,579.0,1.076,0.016423,579.0
UQCRQ,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,106.0,267.0,208.0,161.0,1.686,0.04825,267.0
URM1,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),clear,0,,0,False,378.0,431.0,438.0,53.0,1.275,0.031327,438.0
USF2,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.25); 劑量敏感(pLI 0.99),0,False,55.0,44.0,99.0,25.0,0.249,0.99253,99.0
USP10,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.28); 劑量敏感(pLI 0.99),0,False,38.0,112.0,119.0,74.0,0.282,0.99411,119.0
USP13,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,795.0,797.0,2.0,2.0,0.749,3.0651e-12,797.0
USP22,False,待新模態 (無已知遞送方式),repressor,other(其他),high_risk,2,泛效應(breadth top10%); 劑量敏感(pLI 1.00),0,False,598.0,1783.0,2381.0,1849.0,0.461151726275716,0.9982519239682268,2381.0
USP24,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.15); 劑量敏感(pLI 1.00),0,False,144.0,5.0,3.0,149.0,0.147,1.0,149.0
USP28,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,183.0,38.0,19.0,221.0,0.645,4.5284e-13,221.0
USP4,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,63.0,13.0,18.0,76.0,0.634,1.6119e-09,76.0
UXS1,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,161.0,172.0,28.0,11.0,0.612,0.0029371,172.0
VARS2,False,小分子 (胞內可成藥口袋),mixed,late_sustained(晚期持續),clear,0,,0,False,1093.0,54.0,784.0,1147.0,0.692,5.8321e-17,1147.0
VAV1,True,小分子 (胞內可成藥口袋),mixed,other(其他),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.34); 劑量敏感(pLI 1.00),1,False,4828.0,70.0,4898.0,3575.0,0.3444029706478581,0.9999999998734816,4898.0
VBP1,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,41.0,11.0,14.0,52.0,0.426,0.88445,52.0
VHL,False,小分子 (胞內可成藥口袋),repressor,late_sustained(晚期持續),clear,0,,0,False,94.0,240.0,217.0,334.0,0.927,0.079515,334.0
VPS13A,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,83.0,1.0,1.0,84.0,0.484,9.312499999999999e-22,84.0
VPS29,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,183.0,277.0,460.0,300.0,0.534,0.74696,460.0
VPS4A,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.35); 劑量敏感(pLI 0.94),0,False,49.0,1.0,5.0,50.0,0.347,0.94474,50.0
VPS8,True,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,True,535.0,2.0,4.0,537.0,0.458,5.1131e-08,537.0
WAC,False,待新模態 (無已知遞送方式),mixed,other(其他),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.08); 劑量敏感(pLI 1.00),0,False,1311.0,1165.0,2476.0,1669.0,0.084,1.0,2476.0
WARS2,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,880.0,59.0,68.0,939.0,0.666,0.050885,939.0
WAS,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.15); 劑量敏感(pLI 1.00),0,False,462.0,33.0,495.0,44.0,0.149,0.99901,495.0
WASF2,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.31); 劑量敏感(pLI 0.98),0,False,681.0,723.0,42.0,169.0,0.311,0.97567,723.0
WASHC4,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,61.0,64.0,7.0,3.0,0.45,2.7872e-06,64.0
WASL,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,12.0,38.0,50.0,31.0,0.375,0.87654,50.0
WBP4,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,101.0,142.0,203.0,41.0,1.018,3.9769e-08,203.0
WDFY1,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,49.0,6.0,20.0,55.0,0.752,6.3352e-05,55.0
WDR54,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,156.0,10.0,103.0,166.0,1.311,1.5733e-11,166.0
WDR59,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,740.0,547.0,958.0,1287.0,0.723,3.061e-14,1287.0
WDR82,False,待新模態 (無已知遞送方式),mixed,other(其他),caution,1,泛效應(breadth top10%),0,False,539.0,1253.0,1792.0,1563.0,0.396,0.88696,1792.0
WIZ,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.23); 劑量敏感(pLI 1.00),0,False,421.0,232.0,653.0,313.0,0.225,0.99865,653.0
WNK1,False,小分子 (胞內可成藥口袋),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.13); 劑量敏感(pLI 1.00),0,False,233.0,332.0,377.0,99.0,0.126,1.0,377.0
WRN,False,小分子 (胞內可成藥口袋),repressor,other(其他),clear,0,,0,False,46.0,58.0,31.0,12.0,0.945,2.6432e-34,58.0
XBP1,False,小分子 (胞內可成藥口袋),activator,late_sustained(晚期持續),clear,0,,0,False,312.0,180.0,238.0,492.0,0.725,0.032014,492.0
XPR1,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.16); 劑量敏感(pLI 1.00),0,False,541.0,273.0,814.0,95.0,0.156,0.99999,814.0
XRN1,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.20); 劑量敏感(pLI 1.00),0,False,372.0,76.0,448.0,100.0,0.197,1.0,448.0
YEATS2,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.28); 劑量敏感(pLI 1.00),0,False,186.0,512.0,505.0,698.0,0.28,0.99639,698.0
YIPF1,False,抗體 (表面但胞外域有限),repressor,early_transient(早期瞬態),clear,0,,0,False,82.0,10.0,92.0,36.0,0.77,0.0031753,92.0
YIPF3,False,抗體 (表面但胞外域有限),mixed,late_sustained(晚期持續),clear,0,,0,False,184.0,3.0,28.0,187.0,0.56,0.14123,187.0
YME1L1,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,66.0,15.0,15.0,81.0,0.448,0.028988,81.0
YPEL2,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.32); 劑量敏感(pLI 0.95),0,False,104.0,22.0,126.0,31.0,0.316,0.95044,126.0
YPEL5,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,53.0,57.0,38.0,4.0,0.832,0.46474,57.0
YTHDF2,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.14); 劑量敏感(pLI 1.00),0,False,1716.0,902.0,1484.0,2618.0,0.139,0.99943,2618.0
YY1,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.20); 劑量敏感(pLI 0.99),0,False,451.0,510.0,961.0,474.0,0.198,0.9938,961.0
ZBTB33,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),caution,1,劑量敏感(pLI 0.91),0,False,39.0,17.0,15.0,56.0,0.388,0.9127,56.0
ZBTB39,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,129.0,130.0,259.0,86.0,0.855,0.00018848,259.0
ZBTB7A,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.33); 劑量敏感(pLI 0.96),0,False,497.0,543.0,221.0,46.0,0.329,0.95915,543.0
ZBTB9,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,1117.0,1117.0,3.0,0.0,0.738,0.072545,1117.0
ZC3H10,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,58.0,381.0,323.0,360.0,0.609,0.31615,381.0
ZC3H12A,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,615.0,181.0,261.0,796.0,0.511,0.14015,796.0
ZC3H14,False,待新模態 (無已知遞送方式),activator,late_sustained(晚期持續),caution,1,高遺傳約束(LOEUF 0.34),0,False,66.0,1.0,26.0,67.0,0.342,0.88291,67.0
ZC3H4,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.05); 劑量敏感(pLI 1.00),0,False,141.0,136.0,277.0,37.0,0.054,1.0,277.0
ZC3HC1,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,42.0,59.0,25.0,101.0,0.652,0.00025557,101.0
ZCCHC8,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.32); 劑量敏感(pLI 0.97),0,False,86.0,42.0,119.0,128.0,0.323,0.96584,128.0
ZDHHC12,False,抗體 (表面但胞外域有限),mixed,other(其他),clear,0,,0,False,135.0,138.0,8.0,3.0,1.049,0.00052913,138.0
ZEB1,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.32); 劑量敏感(pLI 0.97),0,False,163.0,253.0,216.0,416.0,0.317,0.96665,416.0
ZFAT,False,待新模態 (無已知遞送方式),activator,early_transient(早期瞬態),clear,0,,0,False,49.0,45.0,94.0,31.0,0.629,1.275e-08,94.0
ZFP82,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),clear,0,,0,False,42.0,13.0,55.0,12.0,0.43,0.57889,55.0
ZHX3,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,124.0,127.0,3.0,120.0,0.498,0.050815,127.0
ZMAT1,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,53.0,190.0,170.0,243.0,0.78,0.0010485,243.0
ZMYM2,False,小分子 (胞內可成藥口袋),mixed,other(其他),high_risk,2,泛效應(breadth top10%); 劑量敏感(pLI 1.00),0,False,2003.0,2178.0,305.0,175.0,0.4298169675674165,0.9999929398943758,2178.0
ZMYND19,False,待新模態 (無已知遞送方式),activator,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.34); 劑量敏感(pLI 0.95),0,False,120.0,24.0,144.0,28.0,0.34,0.95174,144.0
ZMYND8,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.13); 劑量敏感(pLI 1.00),0,False,15.0,52.0,55.0,37.0,0.131,1.0,55.0
ZNF148,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.10); 劑量敏感(pLI 1.00),0,False,862.0,1355.0,595.0,493.0,0.103,0.99997,1355.0
ZNF18,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,125.0,128.0,4.0,3.0,0.766,5.3536e-05,128.0
