gene_symbol,source,disease,disease_id,score_or_phase,therapeutic_areas,immune,primary_rank,directionality_index,footprint_class
MBIP,OpenTargets,multinodular goiter,MONDO_0000334,0.4199808424631363,"genetic, familial or congenital disease;endocrine system disorder;phenotype",False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,hypothyroidism,MONDO_0005420,0.3995035915744697,endocrine system disorder,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,nontoxic goiter,MONDO_0001658,0.3804568839352398,endocrine system disorder;phenotype,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,thyroid cancer,MONDO_0002108,0.3689117224875937,endocrine system disorder;cancer or benign tumor,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,smoking initiation,EFO_0005670,0.352476851252392,biological_process,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,thyrotoxicosis,MONDO_0010138,0.3434545419653508,endocrine system disorder,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,thyroid gland carcinoma,MONDO_0015075,0.3414151270160659,endocrine system disorder;cancer or benign tumor,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,nodular goiter,MONDO_0006869,0.3291610518652749,endocrine system disorder;phenotype,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,toxic multinodular goitre,MONDO_0001252,0.2994680070480855,endocrine system disorder,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,thyroid nodule,EFO_1001436,0.2781012619045626,endocrine system disorder,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,Abnormality of the skeletal system,HP_0000924,0.2647952036673264,phenotype,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,thyroid gland disorder,MONDO_0003240,0.2600568952993711,endocrine system disorder,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,thyroid tumor,MONDO_0015074,0.2566159720579072,endocrine system disorder;cancer or benign tumor,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,premature birth,EFO_0003917,0.1656757002882151,phenotype,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,upper respiratory tract disorder,MONDO_0004867,0.1425959150460802,respiratory or thoracic disease,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,neurodegenerative disease,MONDO_0005559,0.1361385220879479,nervous system disorder,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,differentiated thyroid carcinoma,MONDO_0015447,0.1308975525799877,endocrine system disorder;cancer or benign tumor,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,goiter,MONDO_0005397,0.1296964180522625,endocrine system disorder;phenotype,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,placental retention,EFO_0009578,0.1054983911326431,pregnancy or perinatal disease;reproductive system or breast disease,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,obesity disorder,MONDO_0011122,0.0916422926293519,endocrine system disorder,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,non-small cell lung carcinoma,MONDO_0005233,0.0739159709369403,respiratory or thoracic disease;cancer or benign tumor,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,thyroid gland papillary carcinoma,MONDO_0005075,0.0365334824852895,endocrine system disorder;cancer or benign tumor,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,OpenTargets,esophageal squamous cell carcinoma,MONDO_0005580,0.0336317667763078,gastrointestinal disease;cancer or benign tumor,False,976.0,-0.1061728395061728,net_reduced_on_KO
MBIP,ClinicalTrials,Psychosis,NCT02244970,,,False,976.0,-0.1061728395061728,net_reduced_on_KO
AHSA1,OpenTargets,retinitis pigmentosa,MONDO_0019200,0.1053803495292739,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,hepatocellular carcinoma,MONDO_0007256,0.1031623835249679,hepatobiliary disorder;endocrine system disorder;gastrointestinal disease;cancer or benign tumor,False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,Cone rod dystrophy,Orphanet_1872,0.0846510196357571,"genetic, familial or congenital disease;disorder of visual system",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,Leber congenital amaurosis,MONDO_0018998,0.084470716991409,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,Optic neuropathy,Orphanet_98671,0.0836747269998899,"genetic, familial or congenital disease;disorder of visual system",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,Leber hereditary optic neuropathy,MONDO_0010788,0.0826101316962564,"disorder of visual system;genetic, familial or congenital disease;nervous system disorder;nutritional or metabolic disease;cardiovascular disorder;musculoskeletal or connective tissue disease;phenotype",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,neoplasm,MONDO_0005070,0.0797302170287852,cancer or benign tumor,False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,osteosarcoma,MONDO_0009807,0.0795619673245698,cancer or benign tumor,False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,Miyoshi myopathy,MONDO_0009685,0.0766518884723146,"genetic, familial or congenital disease;nervous system disorder;musculoskeletal or connective tissue disease;phenotype",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,malignant colon neoplasm,MONDO_0021063,0.0765030299197332,gastrointestinal disease;cancer or benign tumor,False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,colonic neoplasm,MONDO_0005401,0.0765030299197332,gastrointestinal disease;cancer or benign tumor,False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,open-angle glaucoma,MONDO_0005338,0.0748288331780115,disorder of visual system,False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,colorectal carcinoma,MONDO_0024331,0.0733410689407641,gastrointestinal disease;cancer or benign tumor,False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,age-related macular degeneration,MONDO_0005150,0.070326732528306,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system;phenotype",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,"Autosomal dominant optic atrophy, classic type",Orphanet_98673,0.0695598563830566,"nervous system disorder;disorder of visual system;genetic, familial or congenital disease;phenotype",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,Familial drusen,Orphanet_75376,0.067546056819308,"genetic, familial or congenital disease;disorder of visual system",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,Familial exudative vitreoretinopathy,Orphanet_891,0.0675373100960804,"genetic, familial or congenital disease;disorder of visual system",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,morning glory syndrome,MONDO_0018169,0.06735223271774,"nervous system disorder;disorder of visual system;genetic, familial or congenital disease",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,coloboma of optic nerve,MONDO_0007354,0.06735223271774,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,Progressive cone dystrophy,Orphanet_1871,0.0672857083438968,"genetic, familial or congenital disease;disorder of visual system",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,microphthalmia,MONDO_0021129,0.064114713190702,disorder of visual system,False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,Stargardt disease,MONDO_0019353,0.0613809002072781,"nervous system disorder;disorder of visual system;genetic, familial or congenital disease;phenotype",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,Butterfly-shaped pigment dystrophy,Orphanet_99001,0.0611026373750217,"genetic, familial or congenital disease;disorder of visual system",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,Leber congenital amaurosis 13,MONDO_0012990,0.0598275868763595,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,979.0,-0.1058823529411764,net_reduced_on_KO
AHSA1,OpenTargets,retinitis pigmentosa 71,MONDO_0014618,0.0595910557693613,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,979.0,-0.1058823529411764,net_reduced_on_KO
SKA2,OpenTargets,neurodegenerative disease,MONDO_0005559,0.2409212373090535,nervous system disorder,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,breast cancer,MONDO_0007254,0.1039652183800676,reproductive system or breast disease;cancer or benign tumor,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,breast carcinoma,MONDO_0004989,0.0970166133990959,reproductive system or breast disease;cancer or benign tumor,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,lung carcinoma,MONDO_0005138,0.0920873259743661,respiratory or thoracic disease;cancer or benign tumor,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,lung cancer,MONDO_0008903,0.0920746504748148,respiratory or thoracic disease;cancer or benign tumor,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,renal cell carcinoma,MONDO_0005086,0.0780788773556805,urinary system disorder;cancer or benign tumor,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,renal cell adenocarcinoma,MONDO_0005549,0.0739159709369403,urinary system disorder;cancer or benign tumor,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,Behcet disease,MONDO_0007191,0.0728072313728862,cardiovascular disorder;integumentary system disorder,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,esophageal squamous cell carcinoma,MONDO_0005580,0.0622947377285214,gastrointestinal disease;cancer or benign tumor,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,post-traumatic stress disorder,MONDO_0005146,0.0614479455835007,psychiatric disorder;nervous system disorder,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,Hyperlipoproteinemia type 1,Orphanet_411,0.0592159075781993,"endocrine system disorder;genetic, familial or congenital disease",False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,hepatocellular carcinoma,MONDO_0007256,0.055799782870049,hepatobiliary disorder;endocrine system disorder;gastrointestinal disease;cancer or benign tumor,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,Alzheimer disease,MONDO_0004975,0.0554462178050989,psychiatric disorder;nervous system disorder;phenotype,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,Rh deficiency syndrome,MONDO_0019107,0.0537455344010982,"genetic, familial or congenital disease;hematologic disorder;phenotype",False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,neonatal intrahepatic cholestasis due to citrin deficiency,MONDO_0011601,0.0535280982532587,"nutritional or metabolic disease;genetic, familial or congenital disease",False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,intelligence,EFO_0004337,0.0524452090167627,biological_process,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,LCAT deficiency,MONDO_0018999,0.0521569569923785,nutritional or metabolic disease,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,Hyperlipoproteinemia type 5,Orphanet_70470,0.0519037947919195,"endocrine system disorder;genetic, familial or congenital disease",False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,hyperlipoproteinemia type V,MONDO_0007762,0.0519037947919195,"nutritional or metabolic disease;genetic, familial or congenital disease;phenotype",False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,neoplasm,MONDO_0005070,0.0509401494781645,cancer or benign tumor,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,"amegakaryocytic thrombocytopenia, congenital, 2",MONDO_0957575,0.0494645677510004,"genetic, familial or congenital disease",False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,apolipoprotein c-III deficiency,MONDO_0013534,0.0479197239584184,"nutritional or metabolic disease;genetic, familial or congenital disease",False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,central nervous system cancer,MONDO_0002714,0.0456721525658383,nervous system disorder;cancer or benign tumor,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,OpenTargets,glioma,MONDO_0021042,0.0456721525658383,nervous system disorder;cancer or benign tumor,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,ClinicalTrials,Major Depressive Disorder,NCT02869035,PHASE1,,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,ClinicalTrials,"Depression; Depression, Anxiety; Inflammation",NCT04398784,,,False,981.0,-0.1055555555555555,net_reduced_on_KO
SKA2,ClinicalTrials,Major Depression,NCT02855918,,,False,981.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,fatal infantile encephalocardiomyopathy,MONDO_0015487,0.776141343187136,"genetic, familial or congenital disease;cardiovascular disorder;nutritional or metabolic disease;musculoskeletal or connective tissue disease;phenotype",False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,Leigh syndrome,MONDO_0009723,0.6562345016193731,"genetic, familial or congenital disease;nervous system disorder;nutritional or metabolic disease;phenotype",False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,hereditary disease,MONDO_0003847,0.4505910452686111,"genetic, familial or congenital disease",False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,mitochondrial disease,MONDO_0044970,0.3702266194304,"genetic, familial or congenital disease",False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,inborn mitochondrial metabolism disorder,MONDO_0004069,0.3702266194304,"genetic, familial or congenital disease;nutritional or metabolic disease",False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,Isolated cytochrome C oxidase deficiency,Orphanet_254905,0.3701342244667288,"genetic, familial or congenital disease",False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,leigh syndrome due to mitochondrial complex iv deficiency,EFO_0009135,0.3695798546847018,"genetic, familial or congenital disease;nervous system disorder;nutritional or metabolic disease;phenotype",False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,neurodegenerative disease,MONDO_0005559,0.2620742435008255,nervous system disorder,False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,diverticular disease,EFO_0009959,0.188864722882373,gastrointestinal disease,False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,cardiomyopathy,MONDO_0004994,0.1207232050595366,cardiovascular disorder;musculoskeletal or connective tissue disease,False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,colorectal cancer,MONDO_0005575,0.0546024228027012,gastrointestinal disease;cancer or benign tumor,False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,Heterotaxia,EFO_0009081,0.054084007951347,phenotype,False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,secondary malignant neoplasm,MONDO_0024881,0.0476567879957086,cancer or benign tumor,False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,aging,EFO_0022597,0.0473500001328575,biological_process,False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,atrial septal defect,MONDO_0006664,0.0456135456651858,"genetic, familial or congenital disease;cardiovascular disorder",False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,atrial septal defect 1,MONDO_0007172,0.0456135456651858,"genetic, familial or congenital disease;cardiovascular disorder",False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,chronic kidney disease,MONDO_0005300,0.0428712631434254,urinary system disorder,False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,hypoplastic left heart syndrome,MONDO_0004933,0.0427511496906528,"genetic, familial or congenital disease;cardiovascular disorder",False,982.0,-0.1055555555555555,net_reduced_on_KO
COX15,OpenTargets,"cardiomyopathy, familial hypertrophic, 30, atrial",MONDO_0958241,0.0420286210747442,"genetic, familial or congenital disease;cardiovascular disorder;musculoskeletal or connective tissue disease",False,982.0,-0.1055555555555555,net_reduced_on_KO
